code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,1015,3,1012,999.9,9.88
,元大台灣50反1,200,0,200,203.8,10.19
,主動中信台灣收益,55,0,55,52.2,9.41
,群益臺灣加權正2,52,8,44,50.3,11.24
6259,百徽,33,0,33,99.2,30.06
1718,中纖,57,34,23,23.7,10.29
1608,華榮,32,11,21,77.2,36.75
,主動富邦台灣龍耀,21,0,21,17.4,8.29
2009,第一銅,22,1,21,88.1,42.35
2305,全友,20,0,20,53.7,26.87
2408,南亞科,21,3,18,945.8,516.45
8039,台虹,29,11,18,508.9,281.18
1303,南亞,47,30,17,319.0,186.98
2601,益航,16,0,16,12.4,7.75
2344,華邦電,31,15,16,285.8,180.3
009829,大華韓國KOSPI50,14,0,14,14.5,10.37
,主動復華未來50,12,0,12,21.1,17.55
5328,華容,11,0,11,68.2,62.02
4915,致伸,10,0,10,60.6,60.6
,主動元大AI新經濟,10,0,10,15.1,15.12
3005,神基,10,0,10,116.0,116.0
,主動野村臺灣高息,10,0,10,11.1,11.06
,國泰臺灣加權反1,10,0,10,1.7,1.65
009816,凱基台灣TOP50,9,0,9,14.7,15.2
4763,材料*-KY,30,21,9,41.0,45.48
5608,四維航,4,102,-98,-183.8,18.75
2605,新興,2,81,-79,-306.2,38.76
2816,旺旺保,0,68,-68,-252.6,37.15
2609,陽明,16,60,-44,-286.5,64.09
2103,台橡,0,40,-40,-110.8,27.7
2303,聯電,6,45,-39,-484.6,124.88
,主動統一全球創新,2,40,-38,-61.6,16.2
009821,野村稀土關鍵資源,0,26,-26,-40.8,15.7
2301,光寶科,2,25,-23,-676.4,287.02
,主動國泰動能高息,13,35,-22,-31.7,14.41
6770,力積電,51,72,-21,-155.2,71.59
1605,華新,30,51,-21,-81.6,38.85
1449,佳和,0,20,-20,-24.8,12.38
1711,永光,5,22,-17,-70.4,40.12
6214,精誠,0,15,-15,-270.8,180.5
,主動聯博全球非投,2,15,-13,-13.0,10.0
2409,友達,6,18,-12,-30.8,25.92
2612,中航,0,11,-11,-66.2,60.16
,台新美國非投等債,0,10,-10,-10.1,10.06
,富邦NASDAQ反1,0,10,-10,-2.5,2.45
9105,泰金寶-DR,0,10,-10,-8.6,8.6
2354,鴻準,0,10,-10,-60.5,60.5
6756,威鋒電子,0,10,-10,-99.4,99.4
,聯邦銀甲特,0,10,-10,-51.8,51.8
,主動統一台股增長,7,17,-10,-28.5,28.87
