code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2303,聯電,72,3,69,826.7,118.78
,元大台灣50反1,69,0,69,68.6,9.92
6116,彩晶,52,2,50,72.7,14.69
,主動中信台灣收益,36,0,36,35.1,9.75
6770,力積電,92,59,33,229.3,69.37
,主動復華未來50,24,1,23,42.0,18.26
1785,光洋科,20,0,20,208.1,104.05
6239,力成,21,1,20,561.2,283.38
,主動統一台股增長,28,10,18,52.3,29.75
00712,復華富時不動產,16,0,16,14.7,8.74
2301,光寶科,19,3,16,494.1,303.87
2615,萬海,21,5,16,181.6,112.42
1709,和益,17,1,16,56.6,35.36
3481,群創,115,99,16,72.2,47.49
5314,世紀*,15,0,15,57.0,38.0
,主動國泰動能高息,14,0,14,20.7,14.89
,主動中信台灣卓越,10,0,10,17.2,17.22
4157,太景*-KY,10,0,10,9.1,9.09
,主動凱基台灣,32,22,10,9.8,9.81
2405,輔信,10,0,10,15.6,15.6
6477,安集,10,0,10,37.4,37.44
,期元大S&P黃金,10,0,10,47.7,47.8
3264,欣銓,9,0,9,198.0,220.0
2002,中鋼,13,4,9,17.2,19.12
2409,友達,14,6,8,21.0,25.35
,主動統一升級50,12,112,-100,-102.9,10.29
009823,群益S&P500,0,100,-100,-104.5,10.45
,群益臺灣加權正2,1,100,-99,-118.4,11.95
00900,富邦特選高股息30,0,71,-71,-135.6,19.1
2472,立隆電,0,70,-70,-1572.2,224.29
6226,光鼎,4,50,-46,-137.3,30.17
2890,永豐金,0,35,-35,-140.2,39.6
,主動富邦台灣龍耀,4,36,-32,-27.8,8.68
2344,華邦電,20,50,-30,-574.0,188.24
,主動第一金優股息,0,30,-30,-31.4,10.48
,主動野村臺灣高息,0,30,-30,-33.9,11.31
3090,日電貿,5,35,-30,-501.8,167.27
00881,國泰台灣科技龍頭,0,29,-29,-145.6,49.85
1301,台塑,0,24,-24,-148.1,62.17
2408,南亞科,20,43,-23,-1297.2,544.92
2634,漢翔,21,41,-20,-145.6,72.49
2305,全友,0,20,-20,-59.9,29.95
1718,中纖,3,23,-20,-21.7,10.87
6182,合晶,7,26,-19,-209.9,109.6
3376,新日興,2,19,-17,-357.5,211.28
0050,元大台灣50,2,17,-15,-160.0,106.62
009816,凱基台灣TOP50,7,22,-15,-23.5,15.63
0052,富邦科技,3,16,-13,-83.2,62.06
,主動元大AI新經濟,0,13,-13,-20.3,15.6
00878,國泰永續高股息,1,14,-13,-42.1,32.86
