code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
3504,揚明光,1002,0,1002,8196.2,81.8
1216,統一,902,7,895,7022.9,78.53
3702,大聯大,500,4,496,5347.8,107.8
1303,南亞,1173,699,474,9068.6,191.25
,群益臺灣加權正2,490,40,450,547.1,12.14
1314,中石化,396,96,300,273.0,9.1
4764,雙鍵,293,4,289,9847.4,340.67
3006,晶豪科,304,61,243,5766.2,237.72
3711,日月光投控,275,72,203,13766.1,678.77
3685,元創精密,217,48,169,513.4,30.38
1409,新纖,186,32,154,433.3,28.12
6449,鈺邦,131,2,129,4444.0,344.49
00927,群益半導體收益,140,24,116,490.5,41.99
3481,群創,387,279,108,700.5,65.39
8110,華東,109,8,101,515.3,51.24
2303,聯電,136,36,100,1582.1,158.13
2390,云辰,100,0,100,129.8,12.98
0050,元大台灣50,122,25,97,1040.7,106.29
6919,康霈*,109,14,95,1004.0,105.68
8150,南茂,543,448,95,1101.2,116.75
8096,擎亞,288,195,93,1567.5,168.55
1605,華新,101,10,91,313.0,34.36
2601,益航,105,16,89,70.7,7.98
,主動凱基台灣,104,18,86,82.4,9.48
,元大台灣50正2,272,187,85,311.3,36.52
2913,農林,45,1352,-1307,-1596.3,12.2
,兆豐國泰R2,2,877,-875,-1080.7,12.35
6182,合晶,836,1357,-521,-8358.5,160.66
6199,天品,177,560,-383,-4056.0,105.9
4991,環宇-KY,10,392,-382,-18934.5,496.02
8043,蜜望實,11,334,-323,-5811.6,179.93
2409,友達,581,803,-222,-713.5,32.13
2887,台新新光金,43,238,-195,-716.1,36.83
2615,萬海,13,194,-181,-1454.8,80.32
1312,國喬,35,213,-178,-241.9,13.59
8039,台虹,137,300,-163,-2458.5,150.71
009816,凱基台灣TOP50,42,154,-112,-171.3,15.31
2009,第一銅,0,100,-100,-381.4,38.14
8234,新漢,3,101,-98,-706.0,72.04
6147,頎邦,156,253,-97,-2105.6,217.4
5371,中光電,273,356,-83,-783.9,93.81
2881,富邦金,15,89,-74,-946.3,126.87
6505,台塑化,2,75,-73,-421.1,58.09
2344,華邦電,267,339,-72,-1272.3,176.81
3031,佰鴻,2,70,-68,-211.1,31.04
3024,憶聲,0,60,-60,-71.1,11.85
5475,德宏,4,60,-56,-1080.4,194.06
1529,樂事綠能,5,60,-55,-119.4,21.71
,元大台灣50反1,122,177,-55,-55.7,10.13
1711,永光,1,53,-52,-225.0,43.27
