code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
1605,華新,203,28,175,659.8,37.81
00919,群益台灣精選高息,174,19,155,473.9,30.64
3035,智原,152,7,145,2713.7,187.02
3532,台勝科,146,7,139,4539.2,326.63
6202,盛群,202,97,105,625.0,59.55
,主動安聯美國科技,96,9,87,84.6,9.68
2883,凱基金,72,17,55,150.1,27.7
2312,金寶,68,14,54,188.3,34.87
3094,聯傑,52,0,52,166.9,32.09
2404,漢唐,61,10,51,6586.3,1300.92
2390,云辰,50,0,50,62.0,12.4
,主動元大AI新經濟,40,0,40,77.0,19.25
,中信美國公債20年,38,0,38,102.2,26.89
1904,正隆,100,62,38,86.4,23.05
,主動中信台灣收益,36,1,35,34.8,9.91
4919,新唐,37,5,32,589.3,184.16
6770,力積電,48,20,28,192.1,67.66
4551,智伸科,27,2,25,380.0,152.0
009816,凱基台灣TOP50,36,12,24,36.1,14.95
,凱基A級公司債,25,1,24,33.8,14.1
2501,國建,24,2,22,58.9,26.9
2426,鼎元,51,30,21,138.9,66.15
8096,擎亞,30,9,21,273.6,133.5
2451,創見,20,0,20,617.1,307.0
009805,新光美國電力基建,20,0,20,32.0,15.99
,主動統一升級50,67,269,-202,-209.1,10.35
2801,彰銀,0,104,-104,-237.2,22.81
3189,景碩,11,102,-91,-5665.3,625.19
2303,聯電,91,180,-89,-1220.5,137.78
2355,敬鵬,12,87,-75,-469.6,62.55
2834,臺企銀,0,67,-67,-116.0,17.31
,中信中國50正2,0,65,-65,-60.6,9.32
,群益ESG投等債20+,0,62,-62,-92.9,14.98
6465,威潤,0,60,-60,-352.0,58.67
6156,松上,0,60,-60,-125.7,20.95
2409,友達,66,125,-59,-141.4,24.01
2610,華航,1,51,-50,-102.8,20.4
2377,微星,19,66,-47,-662.5,140.96
1608,華榮,3,47,-44,-152.7,34.7
2344,華邦電,37,79,-42,-719.5,172.49
2353,宏碁,21,61,-40,-152.1,38.03
2618,長榮航,2,40,-38,-145.8,38.98
2887,台新新光金,3,39,-36,-109.2,30.09
,主動統一台股增長,29,65,-36,-108.7,30.83
5608,四維航,0,35,-35,-52.7,15.05
1909,榮成,0,34,-34,-33.6,9.88
2367,燿華,18,51,-33,-221.1,67.2
2392,正崴,0,31,-31,-123.8,39.81
6494,九齊,0,31,-31,-180.7,58.3
3162,精確,0,30,-30,-258.5,86.15
