code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2812,台中銀,454,2,452,915.3,20.25
,主動復華未來50,208,37,171,325.6,19.01
4513,福裕,155,3,152,339.1,22.31
1301,台塑,362,216,146,968.6,66.36
1326,台化,155,67,88,632.5,71.52
,富邦恒生國企正2,67,1,66,59.1,8.96
1714,和桐,63,0,63,106.5,16.91
00878,國泰永續高股息,52,1,51,170.0,32.99
1466,聚隆,54,3,51,99.6,19.52
,元大投資級公司債,50,0,50,165.3,33.06
1802,台玻,111,63,48,300.5,62.6
2332,友訊,53,15,38,92.6,24.36
1810,和成,51,14,37,107.7,28.88
009824,群益美國科技巨頭,36,0,36,37.2,10.33
2408,南亞科,109,78,31,1423.1,465.84
3231,緯創,50,22,28,408.2,145.3
,期元大S&P原油反1,27,0,27,37.2,13.77
,主動元大AI新經濟,24,0,24,42.9,17.88
1718,中纖,30,7,23,33.8,14.7
6285,啟碁,34,13,21,553.9,263.01
2429,銘旺科,21,0,21,104.8,49.88
8936,國統,20,0,20,110.0,55.0
,主動群益美國增長,20,0,20,24.8,12.39
2610,華航,17,0,17,35.6,20.93
00929,復華台灣科技優息,19,3,16,48.0,29.99
00961,FT臺灣永續高息,3,381,-378,-478.6,12.66
,元大美債20年,23,160,-137,-366.5,26.75
6770,力積電,26,158,-132,-1006.9,75.91
,主動統一全球創新,11,102,-91,-172.6,18.96
,國泰10Y+金融債,0,80,-80,-127.7,16.0
00712,復華富時不動產,0,71,-71,-63.6,8.95
1402,遠東新,0,61,-61,-165.1,27.06
,主動統一台股增長,9,60,-51,-148.6,29.34
,中信中國50正2,0,50,-50,-46.7,9.33
6505,台塑化,24,73,-49,-329.4,67.36
4133,亞諾法,0,48,-48,-96.8,20.17
2409,友達,88,130,-42,-118.8,28.34
00940,元大台灣價值高息,0,40,-40,-49.2,12.29
,主動富邦台灣龍耀,0,40,-40,-34.0,8.5
3036,文曄,1,40,-39,-778.6,199.99
,元大台灣50正2,40,78,-38,-138.3,36.76
1101,台泥,4,41,-37,-86.5,23.38
4927,泰鼎-KY,0,34,-34,-136.7,40.2
3090,日電貿,5,35,-30,-692.0,225.12
2313,華通,13,43,-30,-749.7,246.44
,群益ESG投等債20+,5,35,-30,-44.4,14.79
2618,長榮航,6,35,-29,-121.4,41.88
00882,中信中國高股息,0,25,-25,-37.8,15.11
8150,南茂,9,32,-23,-265.1,114.84
2369,菱生,14,37,-23,-91.6,39.82
