code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
3576,聯合再生,331,22,309,469.2,15.16
,主動統一台股增長,385,249,136,375.9,27.7
009816,凱基台灣TOP50,144,30,114,144.3,12.67
2610,華航,113,0,113,202.3,17.9
2913,農林,91,0,91,103.0,11.31
009819,中信數據及電力,92,9,83,89.1,10.73
2834,臺企銀,77,2,75,123.2,16.39
1815,富喬,142,82,60,664.3,110.89
2371,大同,95,41,54,161.4,30.43
2017,官田鋼,50,0,50,44.1,8.82
00830,國泰費城半導體,50,1,49,348.2,71.51
,主動復華未來50,289,242,47,78.9,17.12
6461,益得,46,0,46,85.2,18.53
2436,偉詮電,65,21,44,340.9,78.6
6176,瑞儀,55,14,41,440.8,107.39
,主動國泰動能高息,57,18,39,49.2,12.62
2615,萬海,40,3,37,274.6,74.22
2812,台中銀,57,21,36,72.0,19.96
3481,群創,105,71,34,82.5,23.78
009820,元大納斯達克精選,33,0,33,32.9,9.94
3028,增你強,55,22,33,202.9,61.48
6234,高僑,39,6,33,148.2,45.04
6770,力積電,66,35,31,166.0,53.19
8358,金居,27,1,26,968.8,367.47
2002,中鋼,28,2,26,49.9,18.97
,國泰臺灣加權反1,200,600,-400,-78.3,1.96
,元大台灣50正2,106,222,-116,-321.2,27.88
,主動群益科技創新,67,181,-114,-191.2,16.78
00900,富邦特選高股息30,0,100,-100,-153.5,15.23
6116,彩晶,26,118,-92,-76.0,8.26
009804,聯邦台精彩50,0,92,-92,-174.7,18.99
5314,世紀*,6,80,-74,-602.6,81.43
5351,鈺創,26,98,-72,-440.6,60.82
0050,元大台灣50,9,75,-66,-582.5,88.92
2542,興富發,11,68,-57,-224.1,38.92
1101,台泥,0,50,-50,-122.1,24.41
2312,金寶,42,85,-43,-111.2,26.06
,元大台灣50反1,58,100,-42,-50.9,12.11
2485,兆赫,50,91,-41,-237.5,59.08
2637,慧洋-KY,55,95,-40,-281.3,70.32
,主動群益台灣強棒,13,50,-37,-76.6,20.7
1708,東鹼,2,38,-36,-147.1,40.85
00929,復華台灣科技優息,2,36,-34,-75.1,22.21
6658,聯策,3,36,-33,-361.9,109.65
00878,國泰永續高股息,9,40,-31,-79.5,24.91
4960,誠美材,0,30,-30,-112.4,37.48
2520,冠德,0,30,-30,-92.4,30.82
,群益ESG投等債20+,0,27,-27,-40.2,14.87
3221,台嘉碩,3,30,-27,-113.5,42.28
2316,楠梓電,16,42,-26,-314.4,120.9
