code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,富邦日本反1,300,0,300,117.9,3.93
,主動中信非投等債,228,0,228,234.2,10.27
,主動統一升級50,327,177,150,150.5,10.0
6505,台塑化,128,0,128,655.8,51.23
009816,凱基台灣TOP50,141,40,101,139.6,13.79
,群益優選非投等債,100,0,100,95.8,9.58
2344,華邦電,141,83,58,686.9,118.04
,主動群益科技創新,66,9,57,100.5,17.64
,主動群益台灣強棒,80,27,53,117.1,22.0
,國泰臺灣加權反1,50,0,50,9.2,1.84
2892,第一金,44,0,44,122.5,27.7
6509,聚和,41,0,41,205.5,49.41
2337,旺宏,85,45,40,575.4,143.85
,群益臺灣加權反1,40,0,40,4.5,1.14
5328,華容,68,34,34,111.6,32.83
9103,美德醫療-DR,30,0,30,15.0,5.0
3437,榮創,30,1,29,72.6,25.05
2484,希華,77,48,29,131.0,45.16
6962,奕力-KY,29,2,27,110.0,40.67
2615,萬海,32,6,26,211.6,81.71
6127,九豪,98,74,24,135.2,55.54
3576,聯合再生,30,6,24,42.0,17.48
,富邦恒生國企正2,22,0,22,21.3,9.66
5285,界霖,40,19,21,169.8,80.85
6209,今國光,38,17,21,176.4,84.0
3481,群創,263,456,-193,-765.3,39.58
1316,上曜,0,183,-183,-198.1,10.83
2601,益航,0,182,-182,-90.8,4.99
2618,長榮航,2,137,-135,-473.8,34.97
2489,瑞軒,12,136,-124,-565.3,45.52
2324,仁寶,5,111,-106,-319.6,30.18
00878,國泰永續高股息,25,130,-105,-290.2,27.64
,元大台灣50反1,35,131,-96,-108.8,11.33
1304,台聚,0,95,-95,-116.3,12.24
2913,農林,0,95,-95,-103.6,10.9
6129,普誠,0,80,-80,-122.0,15.25
,主動統一全球創新,15,92,-77,-146.4,19.01
,元大台灣50正2,58,134,-76,-236.9,31.11
1303,南亞,4,77,-73,-637.6,86.93
3707,漢磊,5,73,-68,-543.9,79.98
0052,富邦科技,3,66,-63,-353.7,56.15
0056,元大高股息,17,78,-61,-278.9,45.08
1802,台玻,41,92,-51,-340.3,66.6
1308,亞聚,0,50,-50,-66.3,13.25
00919,群益台灣精選高息,42,85,-43,-112.8,26.3
,國泰投資級公司債,0,42,-42,-145.2,34.57
2323,中環,0,41,-41,-39.2,9.57
1785,光洋科,20,59,-39,-549.2,141.54
2409,友達,50,88,-38,-75.9,19.74
1815,富喬,7,42,-35,-364.9,104.06
