code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
1718,中纖,100,20,80,87.2,10.9
00919,群益台灣精選高息,67,0,67,221.4,32.59
5608,四維航,50,0,50,86.3,17.25
,主動野村臺灣高息,30,0,30,34.8,11.61
009803,玉山市值動能50,26,0,26,58.0,22.31
,期元大S&P原油反1,25,0,25,27.1,10.84
1710,東聯,23,0,23,36.9,16.05
00712,復華富時不動產,22,0,22,18.9,8.6
2409,友達,170,152,18,54.7,30.23
2344,華邦電,27,9,18,328.4,185.14
009828,中信台日韓PCB,16,0,16,16.3,9.73
1528,恩德,20,4,16,32.8,20.49
2408,南亞科,16,2,14,737.0,523.98
2449,京元電子,13,2,11,308.2,270.34
2891,中信金,10,0,10,69.1,66.8
2845,遠東銀,10,0,10,13.5,13.5
2103,台橡,10,0,10,25.8,25.8
2609,陽明,29,19,10,57.5,57.52
1591,駿吉-KY,10,0,10,38.0,38.0
009827,玉山未來全球算力,10,0,10,10.3,10.26
5546,永固-KY,9,0,9,13.0,14.45
009826,貝萊德世界股票,8,0,8,8.3,10.05
1815,富喬,20,12,8,106.2,128.9
,主動復華金融股息,8,0,8,14.3,17.91
3624,光頡,16,9,7,72.5,103.6
,群益臺灣加權正2,8,88,-80,-100.1,12.52
,主動統一升級50,5,80,-75,-77.8,10.4
3481,群創,24,84,-60,-304.3,50.71
,群益優選非投等債,15,51,-36,-34.2,9.5
,主動中信台灣收益,4,40,-36,-34.5,9.66
,主動凱基台灣,0,30,-30,-29.5,9.85
1409,新纖,7,27,-20,-51.9,26.5
2542,興富發,1,20,-19,-91.6,48.19
6505,台塑化,2,19,-17,-149.4,85.74
1714,和桐,0,17,-17,-28.6,16.8
2303,聯電,58,74,-16,-227.5,147.43
5347,世界,3,18,-15,-240.6,157.24
,元大台灣50正2,2,16,-14,-53.3,38.09
,主動群益美國增長,0,12,-12,-13.7,11.06
2371,大同,0,10,-10,-27.9,27.9
1504,東元,0,10,-10,-71.1,71.05
,主動統一前沿科技,0,10,-10,-10.0,9.96
,主動復華全球50,0,10,-10,-9.9,9.86
1423,利華,0,10,-10,-34.7,34.66
2002,中鋼,4,13,-9,-17.4,19.28
5258,虹堡,0,8,-8,-35.5,44.35
2337,旺宏,5,13,-8,-94.3,125.77
3715,定穎投控,2,9,-7,-94.2,134.5
,主動國泰動能高息,0,7,-7,-10.2,15.05
2495,普安,0,6,-6,-22.1,36.8
