code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
009828,中信台日韓PCB,1114,10,1104,1079.6,9.78
,主動中信台灣收益,606,12,594,577.7,9.72
6770,力積電,367,90,277,2017.2,72.83
2426,鼎元,93,14,79,825.8,104.29
00919,群益台灣精選高息,78,0,78,256.2,32.58
2344,華邦電,116,37,79,1451.1,184.75
4923,力士,59,0,59,317.0,53.72
,元大台灣50正2,66,13,53,196.9,37.86
6949,沛爾生醫*-創,46,0,46,255.7,55.7
00918,大華優利高填息30,46,7,39,138.4,35.47
5314,世紀*,44,5,39,164.0,42.05
6182,合晶,42,3,39,425.8,109.18
00712,復華富時不動產,35,0,35,30.1,8.6
,群益ESG投等債20+,34,0,34,48.2,14.19
2486,一詮,34,2,32,803.4,252.57
2327,國巨*,38,7,31,1795.8,569.48
3167,大量,32,1,31,2773.0,894.52
5475,德宏,26,1,25,491.7,196.68
6226,光鼎,23,0,23,68.8,29.92
2883,凱基金,22,1,21,76.2,36.26
2489,瑞軒,25,5,20,79.7,39.83
1312,國喬,35,15,20,28.9,14.43
2605,新興,24,4,20,73.7,36.84
2887,台新新光金,24,6,18,75.5,41.93
4931,新盛力,20,2,18,460.0,264.34
009827,玉山未來全球算力,14,525,-511,-524.0,10.25
2409,友達,279,506,-227,-731.4,32.21
,主動統一升級50,149,286,-137,-143.6,10.45
3481,群創,170,296,-126,-646.0,51.4
,元大優息投等債,0,60,-60,-53.3,8.89
2069,運錩,0,51,-51,-115.9,22.72
2303,聯電,59,110,-51,-726.7,143.23
00940,元大台灣價值高息,0,50,-50,-64.8,12.95
6147,頎邦,9,56,-47,-936.0,199.02
,主動統一台股增長,33,73,-40,-122.0,30.11
009820,元大納斯達克精選,0,35,-35,-34.5,9.86
1515,力山,0,31,-31,-94.0,30.31
2332,友訊,1,31,-30,-57.1,19.05
1101,台泥,0,30,-30,-74.6,24.88
,元大台灣50反1,211,240,-29,-27.6,9.52
1409,新纖,15,43,-28,-75.7,26.63
,群益臺灣加權正2,14,42,-28,-35.3,12.53
3032,偉訓,0,28,-28,-218.9,78.17
2101,南港,0,27,-27,-82.8,30.65
,主動富邦台灣龍耀,23,50,-27,-24.0,8.88
8084,巨虹,1,25,-24,-108.7,45.31
6282,康舒,9,33,-24,-105.9,44.1
1210,大成,0,21,-21,-110.0,52.4
1721,國慶科技,0,20,-20,-48.5,24.27
1710,東聯,1,20,-19,-30.7,16.15
