code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動聯博全球非投,700,0,700,711.2,10.16
2027,大成鋼,257,0,257,1018.2,39.59
,主動中信非投等債,176,0,176,184.4,10.48
1101,台泥,102,1,101,230.0,22.78
009805,台新美國電力基建,100,0,100,164.9,16.49
3022,威強電,99,0,99,869.1,87.79
00940,元大台灣價值高息,100,10,90,111.5,12.39
2356,英業達,101,18,83,566.4,68.28
1714,和桐,68,7,61,105.4,17.28
,主動統一全球創新,57,0,57,108.7,18.95
3481,群創,244,189,55,339.2,61.21
,主動統一台股增長,61,5,56,164.3,29.69
2353,宏碁,63,10,53,170.9,32.24
,期元大S&P原油反1,49,0,49,72.7,14.85
3338,泰碩,45,0,45,314.3,69.84
,主動元大AI新經濟,43,0,43,77.4,17.95
6505,台塑化,57,14,43,263.5,61.28
,主動統一升級50,59,16,43,44.4,10.35
00929,復華台灣科技優息,42,0,42,126.4,29.96
2610,華航,88,46,42,90.3,21.5
,群益ESG投等債20+,42,0,42,62.3,14.84
,元大台灣50正2,68,27,41,153.1,37.01
2834,臺企銀,38,0,38,68.6,17.8
3706,神達,44,8,36,324.0,90.24
8064,東捷,42,8,34,476.1,140.01
,第一金優選非投債,0,751,-751,-700.4,9.33
2349,錸德,0,330,-330,-415.7,12.6
2409,友達,342,565,-223,-706.8,31.64
1326,台化,16,126,-110,-705.6,64.53
2324,仁寶,14,123,-109,-394.7,36.21
5328,華容,4,68,-64,-448.1,70.01
6770,力積電,87,149,-62,-436.7,71.23
2317,鴻海,6,59,-53,-1266.5,238.51
00712,復華富時不動產,0,51,-51,-45.1,8.85
2465,麗臺,9,58,-49,-446.1,91.05
00902,中信電池及儲能,0,49,-49,-64.2,13.09
2371,大同,2,50,-48,-134.5,28.03
2332,友訊,28,70,-42,-110.2,26.17
1409,新纖,11,50,-39,-100.5,25.97
,主動復華未來50,71,109,-38,-69.8,18.6
1314,中石化,53,88,-35,-31.4,8.97
1312,國喬,3,36,-33,-43.8,13.29
4739,康普,0,31,-31,-302.7,96.05
1301,台塑,1,31,-30,-182.5,60.24
8383,千附,0,27,-27,-206.4,76.44
5371,中光電,14,39,-25,-247.8,98.72
2801,彰銀,5,30,-25,-60.4,24.17
3581,博磊,0,24,-24,-328.8,137.0
1721,三晃,1,25,-24,-57.8,24.07
2359,所羅門,3,24,-21,-318.3,151.5
