code,name,weight,shares,price
GLEN LN,嘉能可公司,1.62,40000,0.0
8306 JT,三菱UFJ金融集團公司,3.75,40000,0.0
2330,台積電,8.28,27000,1810.0
7011 JT,三菱重工業,2.24,14000,0.0
6501 JT,日立製作所有限公司,1.91,12000,0.0
IFX GY,英飛凌科技股份有限公司,1.95,8000,0.0
NVDA US,輝達,6.73,7000,0.0
GOOGL US,Alphabet 公司,7.21,4500,0.0
AVGO US,博通公司,6.65,3900,0.0
WMT UN,沃爾瑪公司,2.32,3400,0.0
AMZN US,AMAZON. COM INC,3.41,3000,0.0
MU US,美光科技公司,4.96,2500,0.0
TER US,泰瑞達公司,4.02,2399,0.0
ENR GY,Siemens Energy AG,2.06,2200,0.0
LRCX US,科林研發股份有限公司,2.39,2021,0.0
LITE US,魯門特姆控股公司,8.96,2000,0.0
HWM US,Howmet航太公司,2.14,1700,0.0
MSFT US,Microsoft Corp,3.24,1600,0.0
SU FP,施奈德電機公司,2.07,1400,0.0
SNOW US,Snowflake公司,1.07,1300,0.0
COHR US,連貫公司,1.82,1300,0.0
NET US,Cloudflare公司,1.38,1200,0.0
BWXT US,BWX科技股份有限公司,1.28,1100,0.0
ETN US,伊頓公開有限公司,1.96,1000,0.0
CRWD US,Crowdstrike控股公司,2.03,938,0.0
GEV US,奇異維諾瓦公司,3.65,750,0.0
VRTX US,福泰製藥公司,1.07,450,0.0
CAT US,Caterpillar Inc,1.36,350,0.0
GS US,高盛集團,0.94,200,0.0
LLY US,禮來公司,0.91,180,0.0
