code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2409,友達,312,61,251,504.1,20.11
,主動統一台股增長,209,30,179,453.7,25.33
,主動國泰動能高息,136,0,136,162.9,11.98
,元大台灣50正2,125,3,122,313.9,25.66
3049,精金,112,9,103,134.4,13.05
,主動群益美國增長,70,0,70,73.3,10.44
3481,群創,261,204,57,158.1,27.47
,主動群益科技創新,54,5,49,78.3,16.05
6770,力積電,56,12,44,236.2,53.61
,群益ESG投等債20+,110,71,39,58.3,14.94
8121,越峰,42,3,39,114.7,29.4
1409,新纖,29,0,29,48.9,16.87
,主動統一全球創新,31,3,28,43.8,15.66
2327,國巨*,26,2,24,788.9,324.66
0052,富邦科技,29,7,22,111.3,49.99
1326,台化,27,7,20,102.4,50.8
2103,台橡,20,0,20,38.3,19.13
0050,元大台灣50,28,8,20,167.3,84.1
4540,全球傳動,18,1,17,98.2,57.74
2402,毅嘉,29,13,16,116.3,72.71
2312,金寶,24,9,15,37.2,24.81
2367,燿華,25,11,14,104.1,70.6
8150,南茂,33,19,14,103.6,73.97
6175,立敦,21,8,13,86.2,64.8
2610,華航,13,0,13,23.8,18.29
1314,中石化,5,90,-85,-66.5,7.82
3576,聯合再生,16,55,-39,-69.5,17.81
,主動復華未來50,4,40,-36,-53.0,14.61
4958,臻鼎-KY,6,40,-34,-936.7,281.02
00915,凱基優選高股息30,0,31,-31,-76.0,24.53
2851,中再保,0,30,-30,-87.3,29.1
2303,聯電,55,83,-28,-208.7,74.5
00919,群益台灣精選高息,9,37,-28,-65.5,23.38
,主動中信非投等債,0,25,-25,-26.1,10.43
1711,永光,3,26,-23,-108.4,46.71
1802,台玻,261,282,-21,-172.3,80.31
6153,嘉聯益,5,26,-21,-38.5,18.26
6116,彩晶,0,20,-20,-18.2,9.08
3437,榮創,0,19,-19,-51.6,27.13
3714,富采,22,40,-18,-141.0,78.32
009816,凱基台灣TOP50,15,33,-18,-20.8,11.96
2353,宏碁,0,17,-17,-48.8,28.69
6909,創控,5,22,-17,-98.0,57.62
1815,富喬,6,22,-16,-199.6,124.38
00878,國泰永續高股息,19,34,-15,-37.6,24.01
00903,富邦元宇宙,0,15,-15,-26.4,17.63
4707,磐亞,0,15,-15,-22.5,14.99
4960,誠美材,39,54,-15,-46.4,30.91
2356,英業達,2,16,-14,-65.7,45.88
9105,泰金寶-DR,1,15,-14,-8.0,5.72
