code,name,weight,shares,price
DA_NTD,AFTER DEDUCTING SECURITIES PURCHASES AMOUNT,1.8,540247158,0.0
2408,南亞科技,6.39,8500000,225.5
3037,欣興電子,6.68,3200000,626.0
2330,台灣積體,19.91,3000000,1990.0
3189,景碩科技,2.81,2300000,366.5
8046,南亞電路,3.28,1500000,655.0
8299,群聯電子,7.91,1380000,1720.0
2308,台達電子,6.67,1150000,1740.0
2368,金像電子,3.52,1000000,1055.0
2383,台光電子,8.87,800000,3325.0
3036,文曄科技,0.53,700000,228.0
2345,智邦科技,4.25,700000,1820.0
3017,奇鋐科技,4.04,550000,2200.0
2360,致茂電子,2.88,460000,1880.0
6442,光紅建聖,2.83,380000,2230.0
3665,貿聯-KY,2.75,370000,2225.0
7769,鴻勁精密,4.44,325000,4100.0
6223,旺矽科技,4.32,285000,4545.0
3653,健策精密,2.7,200000,4045.0
5274,信驊科技,3.66,90000,12180.0
5347,世界先進,0.0,9000,125.5
3231,緯創資通,0.0,9000,134.5
2891,中國信託,0.0,9000,53.3
2890,永豐金融,0.0,9000,32.7
2885,元大金融,0.0,9000,47.45
2882,國泰金融,0.0,9000,72.0
2881,富邦金融,0.0,9000,86.7
2344,華邦電子,0.0,9000,94.4
2337,旺宏電子,0.0,9000,147.5
2327,國巨股份,0.01,9000,303.5
2317,鴻海精密,0.01,9000,200.0
2313,華通電腦,0.01,9000,279.0
2382,廣達電腦,0.01,9000,319.0
2603,長榮海運,0.01,9000,200.0
2449,京元電子,0.01,9000,295.0
3711,日月光投,0.01,9000,417.5
8210,勤誠興業,0.0,1000,900.0
6274,台燿科技,0.0,1000,801.0
6505,台塑石化,0.0,1000,55.1
3045,台灣大哥,0.0,1000,110.0
3044,健鼎科技,0.0,1000,373.5
2645,長榮航太,0.0,1000,150.5
2404,漢唐集成,0.0,1000,932.0
2412,中華電信,0.0,1000,134.5
1590,亞德客-KY,0.0,1000,1095.0
1519,華城電機,0.0,1000,817.0
1303,南亞塑膠,0.0,1000,85.7
2454,聯發科技,0.01,1000,1620.0
2059,川湖科技,0.01,1000,3335.0
6510,中華精測,0.01,1000,3420.0
6515,穎崴科技,0.03,1000,8560.0
