code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
00918,大華優利高填息30,115,1,114,409.1,35.69
00919,群益台灣精選高息,74,0,74,236.9,31.85
,期元大S&P原油反1,62,0,62,61.3,9.89
00929,復華台灣科技優息,59,1,58,167.5,28.72
00712,復華富時不動產,43,0,43,35.8,8.22
1314,中石化,50,7,43,35.1,8.16
,主動統一台股增長,42,0,42,120.2,28.37
,國泰臺灣加權反1,30,0,30,4.9,1.62
,主動中信台灣收益,29,4,25,23.6,9.34
2886,兆豐金,22,0,22,111.0,50.46
6925,意藍,21,0,21,122.6,58.4
8937,合騏*,18,0,18,51.8,28.76
6505,台塑化,25,8,17,142.9,84.04
,主動元大AI新經濟,15,0,15,22.0,14.66
0050,元大台灣50,13,0,13,140.2,107.07
,主動復華未來50,13,1,12,20.4,17.0
2880,華南金,10,0,10,47.9,47.01
1218,泰山,10,0,10,14.3,14.3
3576,聯合再生,10,0,10,15.5,16.35
,元大台灣50正2,16,7,9,31.7,35.23
,群益優選非投等債,9,0,9,8.6,9.55
,主動國泰動能高息,8,0,8,11.7,14.58
,主動統一升級50,8,1,7,7.0,10.04
,群益ESG投等債20+,7,0,7,9.9,14.13
00896,中信綠能及電動車,6,0,6,15.8,26.28
2409,友達,36,102,-66,-188.4,28.54
6770,力積電,7,58,-51,-350.1,69.32
2884,玉山金,0,46,-46,-213.0,46.29
,群益臺灣加權正2,4,44,-40,-47.2,11.81
2427,三商電,0,30,-30,-72.0,24.0
3481,群創,12,37,-25,-117.9,47.72
2426,鼎元,20,44,-24,-236.1,98.37
5314,世紀*,1,23,-22,-67.8,30.8
,主動群益科技創新,10,31,-21,-36.6,17.44
2472,立隆電,10,30,-20,-425.5,212.75
2344,華邦電,3,21,-18,-299.3,166.15
6182,合晶,15,31,-16,-190.2,112.65
,元大台灣50反1,13,27,-14,-14.0,10.0
2303,聯電,26,39,-13,-187.3,141.4
,主動安聯台灣高息,0,12,-12,-18.3,15.23
1528,恩德,12,24,-12,-32.1,26.71
2439,美律,0,10,-10,-77.5,77.48
2609,陽明,4,14,-10,-60.5,60.53
,凱基金乙特,0,10,-10,-8.2,8.24
3467,台灣精材,0,10,-10,-75.3,75.28
2615,萬海,2,12,-10,-117.5,117.5
1303,南亞,8,18,-10,-215.5,228.49
5546,永固-KY,0,9,-9,-13.2,14.7
2834,臺企銀,22,30,-8,-14.5,18.1
3141,晶宏,5,13,-8,-75.5,94.39
