code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
3257,虹冠電,2877,106,2771,20485.8,73.93
2303,聯電,5586,3942,1644,28446.0,173.03
1714,和桐,1108,274,834,1428.5,17.12
6907,雅特力-KY,695,28,667,10674.4,160.01
009816,凱基台灣TOP50,601,164,437,701.3,16.04
,主動統一升級50,690,279,411,458.8,11.16
2409,友達,1855,1452,403,1269.3,31.52
009821,野村稀土關鍵資源,629,303,326,515.0,15.77
8422,可寧衛*,300,1,299,865.6,28.95
,主動復華未來50,369,98,271,567.9,20.94
,元大台灣50正2,406,200,206,837.5,40.55
00927,群益半導體收益,234,35,199,854.6,42.89
6239,力成,231,37,194,6725.9,346.6
2884,玉山金,212,23,189,682.7,36.01
3481,群創,1166,993,173,1138.1,65.81
,主動國泰動能高息,243,73,170,262.6,15.39
2363,矽統,169,9,160,1122.6,70.2
6770,力積電,926,772,154,1216.2,78.89
4128,中天,140,0,140,211.6,15.11
2317,鴻海,158,20,138,3637.2,263.85
9917,中保科,123,0,123,1427.3,116.04
2337,旺宏,309,190,119,2173.4,182.66
9105,泰金寶-DR,157,43,114,107.2,9.41
2201,裕隆,102,0,102,278.1,27.2
1314,中石化,115,17,98,78.9,8.02
3715,定穎投控,75,2082,-2007,-38205.5,190.4
6695,芯鼎,9,1666,-1657,-10533.7,63.57
2369,菱生,839,1485,-646,-2700.7,41.76
2449,京元電子,279,873,-594,-20425.4,343.89
8040,九暘,1,528,-527,-5856.0,111.13
5351,鈺創,49,566,-517,-5057.9,97.86
6282,康舒,116,596,-480,-3062.0,63.77
1477,聚陽,2,470,-468,-9979.6,213.24
8043,蜜望實,17,441,-424,-8660.7,204.19
2618,長榮航,71,490,-419,-1787.9,42.65
1310,台苯,107,418,-311,-306.7,9.86
8150,南茂,57,342,-285,-3005.1,105.76
2492,華新科,53,277,-224,-14210.9,633.59
2327,國巨*,153,365,-212,-21848.6,1030.28
6116,彩晶,389,589,-200,-445.4,22.19
2344,華邦電,304,490,-186,-4042.9,217.47
3026,禾伸堂,8,193,-185,-15008.3,810.11
0056,元大高股息,100,284,-184,-995.6,54.3
2634,漢翔,12,194,-182,-908.6,49.73
6415,矽力*-KY,62,214,-152,-9778.3,643.76
00919,群益台灣精選高息,136,276,-140,-433.3,30.89
009800,中信NASDAQ,0,138,-138,-181.9,13.18
00918,大華優利高填息30,11,141,-130,-421.1,32.32
2351,順德,36,161,-125,-2674.9,214.49
,元大滬深300正2,57,180,-123,-278.1,22.61
