code,name,weight,shares,price
2330,台積電,58.16,489361858,2300.0
2887,台新新光金,0.55,459768531,23.3
2891,中信金,1.09,354923699,59.2
2883,凱基金,0.36,315722484,22.3
2884,玉山金,0.49,306776136,31.15
2890,永豐金,0.39,253592817,29.65
2317,鴻海,3.33,244403212,264.0
2886,兆豐金,0.49,236077143,39.45
2303,聯電,1.71,232961136,143.5
2002,中鋼,0.22,223415572,19.1
2885,元大金,0.67,217997645,59.5
2892,第一金,0.31,216892372,27.6
5880,合庫金,0.25,209162487,22.75
2882,國泰金,0.82,187148915,85.4
2880,華南金,0.29,185951459,29.95
2881,富邦金,0.95,166786421,110.0
1303,南亞,0.46,98484619,95.5
1216,統一,0.36,98421256,70.2
1301,台塑,0.2,83859842,45.45
2412,中華電,0.54,76277391,137.0
3711,日月光投控,2.14,65961550,642.0
2344,華邦電,0.47,62369435,155.0
3231,緯創,0.46,61145206,145.0
2382,廣達,0.85,52942462,312.0
2308,台達電,4.81,38900868,2520.0
2301,光寶科,0.46,38824361,246.0
4904,遠傳,0.17,35454611,92.9
2327,國巨*,1.19,31029391,701.0
2454,聯發科,6.73,29468283,4640.0
3045,台灣大,0.16,28252435,110.0
3037,欣興,1.42,26737425,1080.0
6505,台塑化,0.06,23798434,50.1
2408,南亞科,0.38,22448020,312.0
2449,京元電子,0.36,21739162,315.5
2603,長榮,0.24,21717957,211.5
6919,康霈*,0.1,19265403,98.5
2357,華碩,0.49,13650343,701.0
2345,智邦,1.26,9954346,2620.0
2395,研華,0.23,9177473,509.0
2360,致茂,0.99,7406757,2625.0
2368,金像電,0.46,6880347,1375.0
3017,奇鋐,0.87,6506881,2700.0
2383,台光電,1.51,5750624,5305.0
2207,和泰車,0.13,5593503,466.5
6669,緯穎,0.53,2068260,5075.0
3008,大立光,0.34,1918430,3505.0
3653,健策,0.31,1684411,3670.0
3661,世芯-KY,0.35,1587400,4500.0
7769,鴻勁,0.45,1140470,7800.0
2059,川湖,0.28,1133990,4920.0
202606NYF,台灣50ETF股票期貨,0.09,1738,0.0
202606TX,臺股期貨,0.12,268,0.0
