code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
3011,今皓,857,165,692,896.0,12.95
2409,友達,357,92,265,476.2,17.97
5328,華容,198,4,194,523.4,26.98
,國泰臺灣加權反1,150,0,150,32.3,2.15
,主動統一台股增長,113,5,108,251.1,23.04
1314,中石化,103,1,102,80.3,7.87
1444,力麗,80,3,77,49.8,6.47
3312,弘憶股,70,0,70,277.5,39.7
00919,群益台灣精選高息,131,63,68,154.6,22.69
2441,超豐,70,2,68,646.0,95.0
6443,元晶,63,2,61,219.2,35.94
4906,正文,72,19,53,222.1,41.37
,主動群益科技創新,52,5,47,70.2,14.94
6415,矽力*-KY,41,0,41,1120.2,273.22
00912,中信臺灣智慧50,40,0,40,104.5,26.13
6668,中揚光,35,0,35,121.8,34.8
2303,聯電,41,6,35,206.7,59.07
009816,凱基台灣TOP50,72,38,34,38.6,11.35
,期元大S&P黃金,31,0,31,154.1,49.7
2705,六福,32,1,31,54.2,17.49
2331,精英,31,1,30,63.8,21.26
2401,凌陽,30,3,27,56.6,20.97
2301,光寶科,26,2,24,375.9,154.09
1409,新纖,46,22,24,40.0,16.69
00712,復華富時不動產,23,1,22,19.5,8.85
2618,長榮航,0,210,-210,-737.1,35.1
1717,長興,46,243,-197,-1580.5,80.28
1802,台玻,12,185,-173,-1095.1,63.18
1301,台塑,17,105,-88,-447.5,50.91
2393,億光,0,66,-66,-472.2,71.55
5443,均豪,5,62,-57,-651.9,115.58
2329,華泰,8,62,-54,-319.3,58.92
00940,元大台灣價值高息,0,53,-53,-52.3,9.86
1304,台聚,1,50,-49,-81.7,16.67
1303,南亞,25,71,-46,-390.0,84.67
00878,國泰永續高股息,25,69,-44,-102.6,22.92
2543,皇昌,0,44,-44,-255.3,58.15
,主動群益台灣強棒,27,70,-43,-78.3,18.2
3264,欣銓,5,48,-43,-799.5,187.46
2489,瑞軒,94,136,-42,-211.1,50.09
8147,正淩,0,40,-40,-616.7,155.53
1305,華夏,6,45,-39,-70.0,17.77
6770,力積電,64,103,-39,-210.4,54.27
,元大台灣50反1,3,40,-37,-49.1,13.27
1326,台化,11,48,-37,-179.7,48.7
2406,國碩,11,46,-35,-110.2,31.48
,群益ESG投等債20+,0,30,-30,-44.8,14.92
3339,泰谷,1,30,-29,-145.3,50.1
3673,TPK-KY,1,30,-29,-153.6,53.34
2408,南亞科,38,66,-28,-650.6,227.73
