code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
3481,群創,277,110,167,445.7,26.57
3028,增你強,168,2,166,990.2,59.65
,主動群益台灣強棒,134,4,130,234.7,18.05
,群益臺灣加權反1,100,0,100,13.2,1.31
3673,TPK-KY,147,71,76,414.1,53.96
6770,力積電,115,41,74,405.4,54.43
3042,晶技,88,19,69,815.3,118.15
,主動統一台股增長,172,104,68,158.0,23.2
1303,南亞,131,64,67,570.9,84.66
1815,富喬,114,50,64,721.3,113.22
2610,華航,53,0,53,96.3,18.17
1301,台塑,57,5,52,243.7,46.86
1314,中石化,57,13,44,34.0,7.74
1711,永光,252,208,44,168.9,38.84
2892,第一金,40,0,40,114.8,28.66
6026,福邦證,41,1,40,58.8,14.7
,主動群益科技創新,61,24,37,54.7,14.79
3591,艾笛森,39,3,36,79.6,22.11
2409,友達,279,244,35,57.3,16.16
2340,台亞,31,1,30,86.1,28.7
2489,瑞軒,349,320,29,123.5,42.85
3049,精金,25,0,25,30.7,12.29
5484,慧友,24,0,24,96.8,40.15
5314,世紀*,23,0,23,182.9,79.54
5220,萬達光電,23,0,23,45.3,19.7
1717,長興,91,309,-218,-1615.0,73.98
00919,群益台灣精選高息,54,244,-190,-435.0,22.97
,元大台灣50正2,97,190,-93,-219.1,23.63
6116,彩晶,9,100,-91,-76.7,8.43
,群益ESG投等債20+,1,90,-89,-132.6,14.99
,主動安聯台灣高息,16,100,-84,-111.8,13.31
2867,三商壽,5,88,-83,-65.0,7.83
009816,凱基台灣TOP50,127,207,-80,-91.6,11.35
8240,華宏,0,78,-78,-480.5,61.6
00878,國泰永續高股息,4,67,-63,-146.3,23.03
0050,元大台灣50,6,69,-63,-505.2,80.46
00952,凱基台灣AI50,3,58,-55,-77.0,14.01
00929,復華台灣科技優息,0,52,-52,-104.7,20.02
2344,華邦電,36,86,-50,-469.2,94.41
2887,台新新光金,0,43,-43,-105.9,24.65
6151,晉倫,0,38,-38,-129.8,34.17
,期元大S&P石油,3,40,-37,-100.4,27.13
00891,中信關鍵半導體,1,35,-34,-87.6,25.77
00904,新光臺灣半導體30,0,34,-34,-103.0,30.3
3576,聯合再生,26,60,-34,-65.5,19.5
9105,泰金寶-DR,0,31,-31,-17.0,5.39
6015,宏遠證,0,31,-31,-41.6,13.42
2303,聯電,23,53,-30,-190.4,62.42
,主動元大AI新經濟,1,30,-29,-40.8,13.94
6147,頎邦,1,30,-29,-305.0,104.44
