code,name,weight,shares,price
2885,元大金,1.82,47486000,64.7
2887,台新新光金,0.86,41318350,34.95
2891,中信金,1.21,32383000,63.0
2330,台積電,41.63,29864000,2350.0
2317,鴻海,4.45,29675000,253.0
2883,凱基金,0.52,28581000,30.7
2884,玉山金,0.58,26915000,36.4
2890,永豐金,0.58,24480100,39.6
2892,第一金,0.41,20066000,34.8
2886,兆豐金,0.59,19994000,49.4
2303,聯電,1.47,19637000,126.0
5880,合庫金,0.3,19605000,25.95
2412,中華電,1.56,18671000,140.5
2880,華南金,0.44,17988000,41.4
2881,富邦金,1.31,16981000,130.0
2882,國泰金,0.95,16321000,98.5
1303,南亞,0.96,9349000,174.0
1216,統一,0.38,8244000,77.1
3711,日月光投控,2.89,8018000,608.0
2344,華邦電,0.51,5326000,160.0
3231,緯創,0.55,5252000,177.0
2308,台達電,5.34,5134000,1755.0
2382,廣達,0.88,4625000,322.0
3037,欣興,2.19,4352000,848.0
4904,遠傳,0.27,4290000,107.5
6505,台塑化,0.19,4158000,77.9
3045,台灣大,0.26,3892000,113.5
2454,聯發科,8.0,3663000,3680.0
2301,光寶科,0.46,3644000,212.0
2603,長榮,0.43,3602000,203.5
2327,國巨*,1.19,3197000,625.0
4958,臻鼎-KY,0.8,2870000,470.5
2408,南亞科,0.63,2450000,436.0
2449,京元電子,0.31,1889000,276.0
2345,智邦,2.27,1708000,2240.0
2357,華碩,0.54,1202000,760.0
8046,南電,0.52,811000,1075.0
3665,貿聯-KY,0.89,700000,2150.0
2360,致茂,0.8,642000,2100.0
2383,台光電,1.6,561000,4815.0
3017,奇鋐,0.79,552000,2400.0
2368,金像電,0.29,548000,895.0
3653,健策,0.8,382000,3525.0
3443,創意電子,0.81,339000,4050.0
6669,緯穎,0.68,201000,5745.0
3008,大立光,0.44,180000,4090.0
7769,鴻勁,0.64,177000,6110.0
2059,川湖,0.64,130000,8275.0
3661,世芯-KY,0.25,122000,3460.0
6515,穎崴,0.2,53000,6395.0
202608TX,臺股期貨,2.86,550,0.0
