code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,2459,1445,1014,1091.2,10.75
2377,微星,328,18,310,3261.7,104.98
2303,聯電,383,147,236,2415.1,102.65
2834,臺企銀,200,0,200,320.8,16.05
00955,中信日本商社,135,0,135,215.5,15.99
,主動群益科技創新,296,187,109,210.8,19.34
1721,三晃,83,1,82,272.3,33.21
6415,矽力*-KY,76,0,76,3652.3,480.61
8358,金居,76,16,60,2827.8,472.84
2337,旺宏,90,38,52,805.1,154.54
2312,金寶,55,4,51,148.7,29.15
2302,麗正,50,0,50,118.3,23.65
8040,九暘,50,0,50,408.4,81.82
00946,群益科技高息成長,50,2,48,62.7,13.07
,富邦恒生國企正2,50,10,40,41.7,10.43
1303,南亞,43,7,36,324.0,89.04
2402,毅嘉,54,19,35,254.8,72.8
1101,台泥,33,0,33,82.7,25.06
4960,誠美材,47,15,32,122.6,38.31
009816,凱基台灣TOP50,152,121,31,44.7,14.13
0052,富邦科技,33,6,27,149.9,56.97
9945,潤泰新,27,0,27,61.8,23.68
,主動元大AI新經濟,32,6,26,46.7,18.16
1795,美時,22,2,20,422.2,210.88
8936,國統,20,0,20,100.2,50.1
6244,茂迪,41,865,-824,-2464.1,29.87
3481,群創,156,927,-771,-2673.7,34.67
1802,台玻,65,441,-376,-2683.1,71.32
5425,台半,9,310,-301,-2393.9,79.53
2409,友達,167,401,-234,-488.3,20.79
00919,群益台灣精選高息,6,209,-203,-519.3,25.6
8046,南電,1,201,-200,-18305.6,918.52
,主動統一台股增長,126,295,-169,-510.5,30.28
00882,中信中國高股息,0,110,-110,-179.7,16.28
1786,科妍,1,107,-106,-580.1,54.73
2887,台新新光金,46,150,-104,-241.2,23.13
,主動統一全球創新,9,105,-96,-190.9,19.94
3702,大聯大,1,89,-88,-1006.8,114.4
2455,全新,0,78,-78,-2837.4,364.23
009820,元大納斯達克精選,10,83,-73,-72.8,9.97
3580,友威科,0,65,-65,-650.0,99.99
3135,凌航,0,47,-47,-1003.4,213.48
6116,彩晶,4,49,-45,-48.1,10.61
0050,元大台灣50,22,64,-42,-405.0,97.34
8069,元太,12,53,-41,-802.9,195.38
,統一ESG投等債15+,0,40,-40,-55.4,13.85
009819,中信數據及電力,0,40,-40,-40.4,10.1
2324,仁寶,16,50,-34,-101.5,29.84
3105,穩懋,30,64,-34,-1733.2,515.65
6668,中揚光,0,30,-30,-108.9,36.3
