code,name,weight,shares,price
2330,台積電,58.69,548951197,2400.0
2887,台新新光金,0.81,526305466,34.6
2891,中信金,1.14,398835343,64.0
2883,凱基金,0.48,353567108,30.45
2884,玉山金,0.55,341017955,36.05
2890,永豐金,0.52,288072460,40.4
2317,鴻海,3.07,274112185,251.5
2886,兆豐金,0.57,265135109,48.2
2303,聯電,1.63,262551207,139.0
2892,第一金,0.39,251240670,34.4
2885,元大金,0.7,247740139,63.1
5880,合庫金,0.27,234831442,25.55
2882,國泰金,0.92,213939450,96.8
2880,華南金,0.38,206221380,41.25
2881,富邦金,1.06,187280313,127.0
1216,統一,0.38,110847735,76.8
1303,南亞,1.03,110700894,208.0
2412,中華電,0.53,85585130,138.5
3711,日月光投控,2.18,74528786,656.0
2344,華邦電,0.53,69394641,171.0
3231,緯創,0.49,67736765,164.0
2382,廣達,0.87,59371749,329.0
2301,光寶科,0.43,43872950,218.0
2308,台達電,3.63,43316280,1880.0
4904,遠傳,0.18,39794762,103.0
2327,國巨*,1.11,35437706,703.0
2454,聯發科,5.68,33104719,3850.0
3045,台灣大,0.16,31699729,112.5
3037,欣興,1.2,29615072,907.0
6505,台塑化,0.1,25737581,85.1
2408,南亞科,0.51,25591235,445.5
2449,京元電子,0.32,24390924,295.0
2603,長榮,0.22,24368829,206.0
4958,臻鼎-KY,0.43,17121992,559.0
2357,華碩,0.51,15139593,757.0
2345,智邦,1.14,11155444,2285.0
2395,研華,0.27,10342140,596.0
2360,致茂,0.78,8268276,2125.0
2368,金像電,0.32,7709827,940.0
3017,奇鋐,0.73,7191553,2265.0
2383,台光電,1.49,6530472,5125.0
8046,南電,0.28,4804287,1305.0
3665,貿聯-KY,0.38,4010481,2115.0
6669,緯穎,0.57,2337422,5500.0
3008,大立光,0.38,2105263,4000.0
3653,健策,0.3,1953860,3500.0
3443,創意,0.35,1801097,4370.0
3661,世芯-KY,0.28,1768523,3590.0
7769,鴻勁,0.37,1279243,6405.0
2059,川湖,0.45,1236760,8125.0
202608NYF,台灣50ETF股票期貨,0.04,888,0.0
202608TX,臺股期貨,0.26,648,0.0
