code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,1411,152,1259,1231.1,9.77
3481,群創,854,567,287,1122.7,39.12
6207,雷科,295,64,231,2070.1,89.67
,群益ESG投等債20+,216,20,196,286.7,14.62
,主動統一台股增長,202,32,170,472.1,27.67
,主動統一全球創新,181,48,133,247.6,18.54
3305,昇貿,158,27,131,1879.6,143.37
2337,旺宏,173,45,128,1907.6,149.1
0050,元大台灣50,148,31,117,1100.3,93.72
009816,凱基台灣TOP50,174,66,108,145.0,13.43
,主動復華未來50,130,24,106,183.7,17.24
009805,新光美國電力基建,95,1,94,154.4,16.39
4960,誠美材,106,15,91,313.1,34.42
1802,台玻,115,38,77,507.7,66.45
00891,中信關鍵半導體,86,11,75,240.4,31.85
00878,國泰永續高股息,100,30,70,189.2,27.16
,主動野村臺灣優選,68,0,68,149.6,21.85
2376,技嘉,80,13,67,2072.6,311.39
2382,廣達,66,1,65,1906.9,294.63
8070,長華*,62,0,62,268.7,43.34
,元大台灣50正2,190,137,53,156.4,29.63
5351,鈺創,81,35,46,370.0,79.54
8150,南茂,44,4,40,325.7,80.94
5289,宜鼎,45,6,39,7086.9,1786.68
,主動群益美國增長,42,3,39,45.9,11.77
,富邦臺灣加權反1,0,688,-688,-438.9,6.38
,國泰臺灣加權反1,0,630,-630,-117.8,1.87
,元大台灣50反1,242,567,-325,-375.6,11.54
,主動野村臺灣高息,75,210,-135,-136.0,10.09
2884,玉山金,0,121,-121,-386.3,32.02
2412,中華電,0,98,-98,-1391.8,141.55
4720,德淵,3,100,-97,-247.1,25.47
6139,亞翔,1,97,-96,-7196.6,747.25
00919,群益台灣精選高息,62,143,-81,-210.5,26.05
00929,復華台灣科技優息,2,64,-62,-162.7,26.02
2408,南亞科,146,202,-56,-1499.5,263.98
0056,元大高股息,108,163,-55,-237.1,43.69
2885,元大金,0,53,-53,-293.6,55.4
2002,中鋼,14,67,-53,-96.5,18.21
,群益ESG投等債0-5,0,50,-50,-50.9,10.18
00882,中信中國高股息,0,50,-50,-79.9,15.97
2881,富邦金,2,50,-48,-468.1,97.32
00924,復華S&P500成長,2,50,-48,-153.6,32.0
5425,台半,5,52,-47,-402.4,85.61
2886,兆豐金,10,56,-46,-188.4,40.6
00887,永豐中國科技50大,5,50,-45,-72.0,16.0
2891,中信金,5,48,-43,-239.8,56.16
2882,國泰金,5,47,-42,-335.4,79.23
4906,正文,18,58,-40,-155.4,39.0
3663,鑫科,0,39,-39,-324.5,83.41
