code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2329,華泰,2207,240,1967,11699.9,59.5
6155,鈞寶,1445,5,1440,7220.4,50.14
2484,希華,1301,342,959,3349.0,34.93
6834,天二科技,953,40,913,3367.1,36.88
,主動統一台股增長,576,51,525,1209.5,23.06
2375,凱美,500,14,486,4160.6,85.64
8064,東捷,424,28,396,3291.7,83.12
5289,宜鼎,357,7,350,39910.5,1140.07
,主動復華未來50,348,19,329,454.7,13.82
2426,鼎元,338,43,295,1532.0,51.97
3031,佰鴻,373,97,276,801.5,28.96
1711,永光,273,18,255,1078.9,42.32
,元大台灣50反1,257,20,237,314.3,13.25
,主動群益科技創新,284,74,210,315.2,14.97
009816,凱基台灣TOP50,1812,1610,202,227.9,11.29
2881,富邦金,159,1,158,1372.5,87.08
2337,旺宏,649,505,144,2017.1,139.81
3711,日月光投控,175,35,140,5943.0,426.36
,元大台灣50正2,340,205,135,317.8,23.54
1795,美時,130,1,129,3055.1,236.97
2305,全友,126,1,125,248.8,19.9
3026,禾伸堂,196,73,123,2635.1,215.21
2890,永豐金,120,0,120,388.7,32.47
00955,中信日本商社,112,3,109,171.9,15.77
3349,寶德,98,0,98,271.3,27.69
4960,誠美材,757,1911,-1154,-2901.8,25.14
3535,晶彩科,33,596,-563,-7487.8,132.95
2303,聯電,64,564,-500,-3009.7,60.23
2409,友達,179,625,-446,-803.3,18.02
2466,冠西電,53,454,-401,-2573.2,64.17
2316,楠梓電,36,378,-342,-4076.1,119.09
4130,健亞,1,333,-332,-1142.0,34.4
6217,中探針,281,550,-269,-6118.0,227.7
1301,台塑,26,257,-231,-1157.1,50.08
2547,日勝生,1,200,-199,-216.4,10.87
1569,濱川,0,187,-187,-1048.5,56.07
6147,頎邦,388,562,-174,-2009.4,115.49
3071,協禧,1,173,-172,-508.0,29.53
1802,台玻,92,257,-165,-1016.9,61.44
1815,富喬,111,270,-159,-1848.2,116.03
00878,國泰永續高股息,16,171,-155,-356.6,23.01
,元大美債20正2,188,335,-147,-103.5,7.04
3481,群創,172,307,-135,-354.5,26.23
3049,精金,3,138,-135,-157.2,11.65
1591,駿吉-KY,3,131,-128,-729.8,57.02
3363,上詮,11,135,-124,-9451.8,763.01
1303,南亞,77,193,-116,-995.1,85.43
4989,榮科,175,286,-111,-902.4,81.5
8240,華宏,4,114,-110,-689.2,62.77
1714,和桐,14,122,-108,-112.9,10.44
