code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2002,中鋼,640,38,602,1178.1,19.58
,主動國泰動能高息,471,9,462,720.5,15.6
2344,華邦電,524,102,422,9594.7,227.39
,主動聯博全球非投,386,0,386,390.2,10.11
2483,百容,305,5,300,1307.5,43.58
,主動富邦台灣龍耀,282,5,277,272.3,9.83
,元大台灣50反1,218,10,208,202.2,9.72
3481,群創,469,334,135,925.4,68.62
009821,野村稀土關鍵資源,128,1,127,219.4,17.28
8096,擎亞,94,1,93,1451.5,155.84
1785,光洋科,88,4,84,1306.7,156.48
4540,全球傳動,82,1,81,503.1,62.03
,主動統一全球創新,69,5,64,153.2,23.73
6684,安格,60,0,60,333.0,55.5
2484,希華,68,9,59,395.9,67.1
2332,友訊,61,5,56,106.1,18.85
2324,仁寶,74,19,55,209.0,37.93
,期元大S&P原油反1,55,0,55,80.7,14.67
1717,長興,66,13,53,395.0,74.53
2303,聯電,115,70,45,733.6,160.0
2359,所羅門,40,0,40,549.5,137.38
6719,力智,46,7,39,1099.3,281.9
,主動復華未來50,43,5,38,80.7,21.26
,主動聯博動能50,46,10,36,37.6,10.44
2845,遠東銀,31,0,31,40.6,13.0
,主動中信非投等債,0,508,-508,-524.3,10.32
,國泰臺灣加權反1,0,200,-200,-31.4,1.57
3236,千如,3,202,-199,-1324.8,66.69
6603,富強鑫,0,150,-150,-386.3,25.75
,主動群益科技創新,1,145,-144,-278.9,19.37
,凱基美國非投等債,0,120,-120,-173.2,14.43
1802,台玻,23,129,-106,-809.6,76.38
2409,友達,53,153,-100,-314.2,31.32
009816,凱基台灣TOP50,37,137,-100,-161.1,16.15
6282,康舒,25,118,-93,-595.2,63.99
5009,榮剛,6,92,-86,-315.8,36.72
00896,中信綠能及電動車,5,90,-85,-243.3,28.63
6770,力積電,23,106,-83,-680.0,81.19
,主動安聯台灣,1,80,-79,-115.4,14.61
2337,旺宏,13,90,-77,-1398.8,180.24
3317,尼克森,1,73,-72,-687.8,95.53
2404,漢唐,0,70,-70,-8905.6,1272.72
5469,瀚宇博,11,80,-69,-624.8,90.82
2618,長榮航,44,106,-62,-253.1,40.82
,元大台灣50正2,47,105,-58,-236.8,40.58
00918,大華優利高填息30,37,90,-53,-171.6,32.2
1608,華榮,6,57,-51,-178.7,35.04
6205,詮欣,1,51,-50,-402.7,80.54
2457,飛宏,6,56,-50,-154.3,30.87
,元大優息投等債,0,50,-50,-46.5,9.3
