code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,549,9,540,530.5,9.82
3481,群創,1870,1705,165,912.6,55.5
,元大台灣50反1,109,21,88,102.0,11.59
00878,國泰永續高股息,105,24,81,227.8,27.83
2002,中鋼,80,0,80,146.1,18.2
2303,聯電,153,89,64,721.5,111.77
3665,貿聯-KY,63,0,63,12726.1,2008.45
,中信優息投資級債,60,0,60,56.1,9.35
00891,中信關鍵半導體,57,0,57,192.1,33.49
,主動野村臺灣高息,77,20,57,57.4,10.05
2801,彰銀,56,0,56,113.7,20.29
5880,合庫金,54,0,54,123.0,22.75
,元大美債20正2,50,0,50,32.9,6.57
2892,第一金,45,0,45,130.2,28.91
3138,耀登,43,1,42,665.0,158.33
,主動群益台灣強棒,43,2,41,91.6,22.25
,主動群益科技創新,39,1,38,64.4,16.9
2880,華南金,38,0,38,122.6,32.25
2327,國巨*,115,77,38,1720.9,455.36
0050,元大台灣50,76,40,36,343.8,94.58
0056,元大高股息,35,2,33,147.1,44.43
2886,兆豐金,31,0,31,123.0,39.7
2382,廣達,31,1,30,912.2,300.69
1614,三洋電,30,0,30,92.1,30.7
009816,凱基台灣TOP50,117,91,26,35.5,13.6
2498,宏達電,30,788,-758,-3488.3,46.02
2493,揚博,116,372,-256,-3432.4,133.82
00955,中信日本商社,0,150,-150,-240.8,16.06
,群益ESG投等債0-5,0,87,-87,-88.5,10.17
,國泰20年美債,11,94,-83,-225.6,27.18
2615,萬海,1,83,-82,-627.7,76.64
6257,矽格,2,72,-70,-1550.2,221.17
2337,旺宏,18,77,-59,-909.1,154.49
009815,大華美國MAG7+,0,50,-50,-56.2,11.23
,元大美債20年,0,50,-50,-130.8,26.15
,群益ESG投等債20+,6,56,-50,-73.3,14.66
3702,大聯大,0,42,-42,-478.6,113.93
4916,事欣科,0,40,-40,-297.6,74.4
1314,中石化,0,36,-36,-24.8,6.9
0052,富邦科技,12,46,-34,-186.1,55.15
8096,擎亞,3,34,-31,-319.8,101.51
3004,豐達科,1,32,-31,-412.5,133.05
4960,誠美材,0,30,-30,-93.3,31.1
,主動野村臺灣優選,0,30,-30,-66.9,22.34
,主動國泰動能高息,6,35,-29,-37.0,12.83
4927,泰鼎-KY,2,30,-28,-130.5,46.85
2313,華通,15,40,-25,-640.4,253.12
1229,聯華,1,26,-25,-97.1,38.83
2356,英業達,13,37,-24,-119.5,49.8
6770,力積電,27,50,-23,-136.7,60.75
