code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動凱基台灣,1395,18,1377,1164.1,8.45
,元大美債20年,419,0,419,1115.3,26.62
,元大台灣50反1,362,215,147,153.6,10.45
,主動國泰動能高息,82,0,82,106.4,12.92
1326,台化,101,21,80,474.0,58.73
3711,日月光投控,84,5,79,4423.8,555.0
3645,達邁,60,1,59,390.0,66.1
6116,彩晶,70,16,54,67.7,12.54
2527,宏璟,60,10,50,223.2,44.64
4739,康普,50,0,50,379.5,76.0
8042,金山電,40,0,40,394.8,98.7
00887,永豐中國科技50大,40,0,40,66.2,16.55
2323,中環,36,0,36,35.4,9.84
6182,合晶,57,26,31,281.7,89.72
,主動群益美國增長,35,5,30,33.2,11.07
8932,智通*,32,3,29,260.2,88.37
1815,富喬,36,7,29,192.2,66.16
6153,嘉聯益,30,1,29,40.4,13.95
6245,立端,26,0,26,196.2,75.47
2027,大成鋼,31,5,26,111.0,43.18
5483,中美晶,113,88,25,395.9,155.12
2646,星宇航空,25,0,25,54.9,21.95
8358,金居,24,2,22,655.9,298.0
00877,復華中國5G,22,0,22,76.2,34.62
1314,中石化,39,17,22,16.6,7.57
009816,凱基台灣TOP50,8,439,-431,-622.3,14.44
,主動統一升級50,122,285,-163,-148.8,9.16
,主動群益台灣強棒,0,144,-144,-292.7,20.31
2883,凱基金,0,131,-131,-400.7,30.48
3481,群創,152,258,-106,-473.1,44.84
2887,台新新光金,30,118,-88,-314.2,35.37
2317,鴻海,3,67,-64,-1588.3,248.37
0050,元大台灣50,103,162,-59,-587.9,101.1
00940,元大台灣價值高息,0,57,-57,-68.6,12.04
2884,玉山金,30,83,-53,-208.3,38.8
2377,微星,14,64,-50,-732.1,147.01
1717,長興,1,50,-49,-296.9,60.53
2332,友訊,24,73,-49,-106.3,21.69
,元大台灣50正2,145,192,-47,-151.0,32.07
2330,台積電,4,47,-43,-10307.9,2402.22
2610,華航,0,40,-40,-89.5,22.38
6550,北極星藥業-KY,0,35,-35,-38.4,10.97
5371,中光電,1,32,-31,-228.3,73.65
00919,群益台灣精選高息,5,35,-30,-89.5,29.55
2312,金寶,2,32,-30,-89.1,29.68
2002,中鋼,1,30,-29,-55.4,19.11
2882,國泰金,0,27,-27,-269.5,99.39
0052,富邦科技,5,31,-26,-154.5,59.29
5328,華容,0,26,-26,-166.5,64.04
2303,聯電,0,23,-23,-285.4,121.0
