code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動兆豐台灣豐收,902,0,902,1458.9,16.17
1326,台化,318,13,305,1705.6,55.92
1301,台塑,156,23,133,709.3,53.53
1409,新纖,112,1,111,291.3,26.25
2429,銘旺科,100,0,100,449.0,44.9
009816,凱基台灣TOP50,125,31,94,146.8,15.6
009821,野村稀土關鍵資源,94,2,92,130.0,14.13
2337,旺宏,107,26,81,1268.4,155.58
2408,南亞科,156,76,80,3609.6,449.25
5371,中光電,124,48,76,664.7,87.12
8383,千附,60,0,60,393.0,65.45
,中信優息投資級債,60,0,60,58.1,9.69
3006,晶豪科,67,7,60,1342.3,223.89
6116,彩晶,107,53,54,105.7,19.58
2630,亞航,60,7,53,251.6,47.48
,期元大S&P原油反1,50,0,50,78.8,15.75
2002,中鋼,76,33,43,81.7,18.84
009823,群益S&P500,42,0,42,42.7,10.16
0056,元大高股息,60,19,41,214.1,53.05
3717,聯嘉投控,41,3,38,102.9,27.09
2883,凱基金,49,17,32,89.7,28.02
3060,銘異,33,1,32,121.6,38.01
6770,力積電,78,46,32,251.7,78.77
1444,力麗,27,0,27,23.6,8.73
6180,橘子,26,0,26,133.5,50.32
,元大台灣50反1,161,409,-248,-246.0,9.92
2890,永豐金,2,228,-226,-902.1,39.9
,元大台灣50正2,15,209,-194,-741.2,38.16
,主動統一台股增長,4,162,-158,-488.8,31.02
,主動凱基台灣,16,148,-132,-130.1,9.79
1605,華新,5,105,-100,-369.6,36.95
3026,禾伸堂,1,90,-89,-7427.0,835.09
1802,台玻,23,109,-86,-628.7,72.68
,主動統一升級50,8,91,-83,-90.8,10.96
,群益優選非投等債,0,70,-70,-68.0,9.71
1314,中石化,16,72,-56,-45.9,8.2
2634,漢翔,8,53,-45,-257.8,56.9
2618,長榮航,5,47,-42,-186.7,44.46
,國泰20年美債,1,41,-40,-114.2,28.56
009815,大華美國MAG7+,0,39,-39,-43.4,11.12
,期街口布蘭特正2,6,43,-37,-125.3,33.86
3360,尚立,2,38,-36,-79.9,22.07
,群益ESG投等債20+,0,36,-36,-54.6,15.17
,主動富邦台灣龍耀,0,33,-33,-30.2,9.16
3481,群創,191,223,-32,-231.6,72.34
2442,新美齊,0,32,-32,-61.3,19.15
2458,義隆,9,39,-30,-564.2,187.43
8088,品安,1,30,-29,-184.5,63.63
6016,康和證,1,29,-28,-79.5,28.38
,元大滬深300正2,5,32,-27,-59.5,22.04
