code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2610,華航,129,4,125,249.3,19.95
9904,寶成,118,2,116,289.1,24.84
9934,成霖,112,0,112,125.6,11.21
6477,安集,110,0,110,420.8,38.25
00878,國泰永續高股息,71,0,71,244.0,33.93
00891,中信關鍵半導體,70,0,70,257.8,36.78
1312,國喬,70,0,70,82.9,11.84
,主動群益台灣強棒,72,2,70,163.1,23.3
,主動中信台灣收益,62,1,61,60.0,9.83
00961,FT臺灣永續高息,58,0,58,77.8,13.41
2425,承啟,76,18,58,240.2,41.41
2377,微星,60,6,54,878.6,162.16
2353,宏碁,66,15,51,165.9,32.63
3481,群創,123,77,46,234.4,51.15
009816,凱基台灣TOP50,71,29,42,65.7,15.55
009826,貝萊德世界股票,41,0,41,42.2,10.3
2327,國巨*,71,32,39,2590.9,654.11
2002,中鋼,44,10,34,65.0,18.99
5388,中磊,38,7,31,245.9,79.32
00881,國泰台灣科技龍頭,27,1,26,144.4,55.11
2014,中鴻,23,0,23,39.0,16.95
5905,南仁湖,20,0,20,15.8,7.91
4720,德淵,20,0,20,38.0,18.98
1402,遠東新,19,0,19,51.1,26.87
5351,鈺創,30,12,18,243.1,133.63
,主動凱基台灣,18,348,-330,-329.3,9.98
,主動統一升級50,10,310,-300,-311.2,10.38
2441,超豐,9,291,-282,-3453.0,122.51
,主動統一台股增長,10,223,-213,-644.6,30.32
2324,仁寶,22,208,-186,-805.6,43.15
,元大台灣50正2,9,181,-172,-620.9,36.01
6770,力積電,210,373,-163,-1307.4,79.9
3006,晶豪科,2,126,-124,-3454.8,276.61
2887,台新新光金,2,84,-82,-308.6,37.43
2349,錸德,0,80,-80,-92.9,11.61
1301,台塑,35,110,-75,-447.0,59.61
,主動安聯美國科技,0,70,-70,-69.6,9.94
,主動群益科技創新,2,70,-68,-122.1,17.96
,主動復華未來50,18,82,-64,-117.4,18.33
,主動國泰動能高息,0,62,-62,-91.3,14.83
1303,南亞,17,74,-57,-1172.7,204.29
1319,東陽,11,64,-53,-448.4,84.6
3356,奇偶,0,51,-51,-338.6,66.39
3005,神基,4,50,-46,-537.4,114.84
00927,群益半導體收益,17,64,-47,-169.9,36.45
,主動聯博全球非投,25,70,-45,-45.5,10.11
,主動富邦台灣龍耀,8,52,-44,-38.5,8.74
00877,復華中國5G,0,40,-40,-154.3,38.56
2356,英業達,12,45,-33,-237.8,71.43
2331,精英,55,88,-33,-63.7,19.29
