code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動群益美國增長,188,0,188,198.8,10.55
,主動統一全球創新,120,7,113,178.1,15.7
6113,亞矽,203,102,101,241.4,23.9
00919,群益台灣精選高息,148,71,77,177.4,23.02
6116,彩晶,112,41,71,63.5,8.94
2610,華航,68,0,68,124.0,18.23
1717,長興,98,32,66,528.3,80.77
1326,台化,141,78,63,329.9,52.16
,元大台灣50正2,84,25,59,149.9,25.42
3152,璟德,67,9,58,988.5,170.42
,主動群益台灣強棒,109,52,57,107.4,18.84
,主動統一台股增長,196,143,53,129.4,24.41
,主動群益科技創新,101,55,46,71.3,15.32
1314,中石化,50,10,40,30.7,7.66
6127,九豪,50,12,38,186.4,49.06
1301,台塑,41,6,35,188.1,53.37
6173,信昌電,35,1,34,260.3,76.66
1304,台聚,38,4,34,52.1,15.45
1536,和大,32,0,32,165.2,51.63
6147,頎邦,34,3,31,333.4,105.68
2382,廣達,30,1,29,948.0,317.57
9945,潤泰新,30,1,29,74.2,25.25
8103,瀚荃,30,2,28,258.9,92.47
,主動第一金台股優,26,1,25,37.6,14.73
,元大美債1-3,25,0,25,78.6,31.26
,主動安聯台灣高息,12,400,-388,-531.1,13.69
009816,凱基台灣TOP50,22,185,-163,-195.2,11.91
3481,群創,384,491,-107,-301.2,28.0
2409,友達,360,442,-82,-158.5,19.34
3038,全台,0,80,-80,-181.6,22.7
00929,復華台灣科技優息,0,76,-76,-157.6,20.74
00878,國泰永續高股息,27,95,-68,-160.9,23.38
,主動復華未來50,17,80,-63,-90.4,14.35
1802,台玻,195,253,-58,-420.6,71.84
00940,元大台灣價值高息,23,81,-58,-58.1,10.01
,主動中信台灣卓越,5,61,-56,-78.3,13.98
6208,日揚,0,50,-50,-349.8,68.6
009813,貝萊德標普卓越50,0,50,-50,-52.2,10.44
6415,矽力*-KY,0,45,-45,-1229.7,273.27
,群益ESG投等債20+,0,40,-40,-60.1,15.02
,平衡凱基雙核收息,0,40,-40,-46.0,11.5
2303,聯電,13,49,-36,-224.6,62.23
00915,凱基優選高股息30,0,35,-35,-85.1,23.98
1528,恩德,5,39,-34,-101.7,29.9
6244,茂迪,96,128,-32,-94.6,29.57
3704,合勤控,0,31,-31,-114.1,36.82
8150,南茂,0,30,-30,-204.3,67.24
,群益ESG投等債0-5,0,30,-30,-30.8,10.25
00922,國泰台灣領袖50,1,30,-29,-89.4,31.3
6806,森崴能源,0,28,-28,-46.9,16.75
