code,name,net_shares,net_amount
2337,旺宏,895,122929.0
1314,中石化,701,5736.0
1304,台聚,229,3312.0
0050,元大台灣50,95,7269.0
2330,台積電,91,168082.0
1802,台玻,83,4574.0
1326,台化,77,3270.0
7780,大研生醫*,73,1328.0
2610,華航,66,1244.0
,元大台灣50反1,59,830.0
3231,緯創,58,7453.0
1310,台苯,55,588.0
2344,華邦電,49,4872.0
,中信中國50正2,40,415.0
2405,輔信,34,580.0
3031,佰鴻,32,793.0
,元大美債20正2,30,212.0
6443,元晶,28,1287.0
5309,系統電,25,1555.0
,主動群益科技創新,25,340.0
4960,誠美材,25,657.0
3339,泰谷,24,982.0
2383,台光電,24,68240.0
,主動兆豐台灣豐收,23,235.0
2409,友達,23,345.0
2408,南亞科,-1239,-277538.0
3717,聯嘉投控,-270,-5890.0
,主動安聯台灣高息,-255,-3202.0
4958,臻鼎-KY,-112,-23422.0
5880,合庫金,-111,-2597.0
6770,力積電,-103,-6669.0
2834,臺企銀,-102,-1557.0
,主動統一全球創新,-81,-1079.0
00919,群益台灣精選高息,-79,-1792.0
2049,上銀,-78,-18311.0
,主動安聯台灣,-75,-795.0
,主動統一台股增長,-62,-1287.0
,國泰10Y+金融債,-60,-964.0
1582,信錦,-52,-4418.0
6168,宏齊,-52,-1416.0
,中信優息投資級債,-50,-474.0
6282,康舒,-47,-2237.0
3062,建漢,-46,-1189.0
2367,燿華,-46,-3439.0
2492,華新科,-37,-4748.0
1449,佳和,-36,-427.0
3221,台嘉碩,-31,-1185.0
6442,光聖,-30,-62426.0
2313,華通,-28,-6515.0
00940,元大台灣價值高息,-28,-271.0
