code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一台股增長,678,135,543,1413.6,26.06
,主動統一升級50,694,341,353,323.2,9.17
,主動統一全球創新,413,102,311,502.5,16.13
,主動凱基台灣,253,143,110,92.6,8.42
2454,聯發科,70,0,70,24692.0,3555.0
,國泰臺灣加權正2,56,0,56,524.7,93.7
6226,光鼎,56,2,54,109.0,20.3
5483,中美晶,126,86,40,642.9,159.64
00918,大華優利高填息30,51,15,36,114.7,32.55
,主動國泰動能高息,33,0,33,43.2,12.81
,台新新光辛特,30,0,30,28.6,9.52
9907,統一實,30,0,30,45.3,15.1
3522,御嵿,29,0,29,34.8,11.98
2609,陽明,31,2,29,146.4,50.82
2344,華邦電,31,3,28,357.8,130.0
2356,英業達,52,25,27,163.8,60.68
9945,潤泰新,23,0,23,62.2,27.06
,國泰10Y+金融債,20,0,20,32.0,16.0
3088,艾訊,20,0,20,235.2,117.58
1718,中纖,19,0,19,16.6,8.75
,元大台灣50反1,66,48,18,19.9,10.79
00947,台新臺灣IC設計,21,5,16,49.5,30.96
2002,中鋼,34,19,15,28.0,18.68
2330,台積電,36,21,15,3422.4,2397.29
2369,菱生,14,0,14,40.6,28.99
,群益臺灣加權正2,60,295,-235,-251.2,10.69
,元大台灣50正2,94,327,-233,-758.6,32.63
009816,凱基台灣TOP50,66,296,-230,-332.6,14.51
,國泰臺灣加權反1,0,220,-220,-37.6,1.71
,群益臺灣加權反1,0,200,-200,-20.8,1.04
,主動富邦台灣龍耀,0,169,-169,-122.6,7.25
2887,台新新光金,0,155,-155,-550.8,35.47
0050,元大台灣50,31,147,-116,-1172.9,100.8
3481,群創,131,247,-116,-528.3,45.82
2317,鴻海,17,100,-83,-2070.2,247.94
2883,凱基金,3,84,-81,-249.7,30.73
3357,臺慶科,16,89,-73,-1396.5,191.3
2882,國泰金,4,62,-58,-586.7,100.53
2834,臺企銀,2,54,-52,-94.9,18.24
,主動野村臺灣高息,0,50,-50,-49.4,10.02
3231,緯創,19,63,-44,-777.8,174.62
009820,元大納斯達克精選,0,40,-40,-38.0,9.5
,主動群益美國增長,1,38,-37,-41.0,11.07
0052,富邦科技,3,37,-34,-206.5,59.09
2892,第一金,8,42,-34,-124.1,36.46
1101,台泥,5,37,-32,-79.4,24.57
2441,超豐,57,89,-32,-328.5,102.66
2409,友達,62,93,-31,-77.5,24.62
4169,泰宗,0,29,-29,-445.2,153.52
2885,元大金,4,30,-26,-175.1,67.01
