code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,富邦日本反1,280,0,280,105.8,3.78
00947,台新臺灣IC設計,255,11,244,941.5,38.59
8112,至上,175,28,147,1453.2,98.72
00712,復華富時不動產,113,0,113,99.9,8.84
,元大台灣50反1,450,343,107,108.2,10.11
,群益優選非投等債,100,0,100,95.9,9.59
00919,群益台灣精選高息,225,135,90,275.1,30.45
2377,微星,91,9,82,1126.0,138.04
,主動元大AI新經濟,84,7,77,157.5,20.3
00918,大華優利高填息30,82,20,62,197.0,31.86
2353,宏碁,87,27,60,230.8,38.46
2303,聯電,223,165,58,827.8,141.89
1310,台苯,56,0,56,47.5,8.49
6770,力積電,70,21,49,355.3,72.71
2344,華邦電,127,80,47,855.9,183.51
1409,新纖,39,0,39,101.8,25.77
6239,力成,59,20,39,1312.3,334.93
3034,聯詠,30,0,30,1457.3,493.97
6016,康和證,38,9,29,85.6,29.52
4938,和碩,33,6,27,229.7,85.06
1326,台化,27,0,27,136.8,50.66
8422,可寧衛*,24,0,24,69.5,28.95
5531,鄉林,24,0,24,19.5,8.13
00878,國泰永續高股息,28,5,23,76.0,32.71
2313,華通,51,28,23,599.7,259.15
,主動統一升級50,22,869,-847,-898.2,10.61
3049,精金,6,343,-337,-482.5,14.32
2409,友達,78,311,-233,-572.8,24.54
3026,禾伸堂,0,200,-200,-16829.4,840.0
,主動統一台股增長,189,345,-156,-490.7,31.5
,元大台灣50正2,215,370,-155,-579.4,37.21
00730,富邦臺灣優質高息,0,140,-140,-414.7,29.62
,主動統一全球創新,26,157,-131,-286.2,21.98
1802,台玻,43,138,-95,-633.4,66.42
6525,捷敏-KY,0,90,-90,-1157.3,128.44
9103,美德醫療-DR,0,85,-85,-46.5,5.47
0050,元大台灣50,6,90,-84,-873.7,104.94
8215,明基材,2,71,-69,-199.9,28.98
2002,中鋼,2,67,-65,-123.7,19.06
3060,銘異,13,76,-63,-213.0,33.82
2614,東森,1,55,-54,-102.8,19.04
1301,台塑,3,46,-43,-200.5,46.63
3481,群創,39,78,-39,-199.4,50.68
2312,金寶,13,52,-39,-139.7,35.82
4763,材料*-KY,0,38,-38,-171.4,45.12
,主動復華未來50,5,42,-37,-73.5,19.66
2610,華航,7,44,-37,-79.6,21.51
2498,宏達電,8,42,-34,-153.7,45.22
2025,千興,0,33,-33,-48.6,14.74
3663,鑫科,5,37,-32,-222.1,69.41
