code,name,weight,shares,price
2303,聯電,4.05,60000000,115.5
2344,華邦電,1.55,15000000,168.0
2330,台積電,16.66,12000000,2350.0
2327,國巨*,3.21,9785000,576.0
1303,南亞,0.98,9000000,187.5
3037,欣興,5.64,8460000,1130.0
3711,日月光投控,2.76,8000000,588.0
6239,力成,0.84,5360000,262.5
2337,旺宏,0.32,4500000,119.0
3189,景碩,2.11,4250000,849.0
2317,鴻海,0.46,3200000,245.0
2308,台達電,3.1,3040000,1765.0
3017,奇鋐,5.23,3000000,3095.0
6488,環球晶,1.63,2800000,993.0
8046,南電,1.84,2640000,1180.0
1717,長興,0.1,2500000,69.6
2345,智邦,2.84,2307000,2125.0
2454,聯發科,4.56,2110000,3845.0
3211,順達,0.42,2000000,355.0
3450,聯鈞,0.58,1800000,567.0
2383,台光電,5.91,1690000,5880.0
6274,台燿,1.55,1680000,1575.0
8996,高力,1.06,1600000,1135.0
3665,貿聯-KY,1.58,1200000,2200.0
6223,旺矽,3.63,1100000,5650.0
3653,健策,3.54,1080000,5460.0
2360,致茂,1.25,1000000,2120.0
8358,金居,0.19,800000,413.5
3583,辛耘,0.33,800000,706.0
2481,強茂,0.06,700000,136.5
3264,欣銓,0.09,700000,208.5
6805,富世達,0.76,700000,1800.0
3008,大立光,2.02,626000,5550.0
6669,緯穎,2.26,610000,6375.0
3443,創意,1.81,550000,5295.0
3533,嘉澤,0.49,525000,1620.0
4958,臻鼎-KY,0.14,500000,457.0
4966,譜瑞-KY,0.17,500000,567.0
1560,中砂,0.16,393000,707.0
6285,啟碁,0.05,350000,235.5
2404,漢唐,0.16,250000,1095.0
6442,光聖,0.2,225000,1530.0
2455,全新,0.05,200000,396.5
5274,信驊,1.65,179500,15750.0
7769,鴻勁,0.49,130000,6445.0
2059,川湖,0.16,20000,14095.0
2049,上銀,0.0,1000,367.0
8299,群聯,0.0,1000,1995.0
6196,帆宣,0.0,1000,500.0
5347,世界,0.0,1000,153.5
