code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2834,臺企銀,51,0,51,83.4,16.35
,主動統一升級50,96,57,39,37.1,9.51
6226,光鼎,51,23,28,65.9,23.27
,主動統一台股增長,26,4,22,61.7,27.79
6770,力積電,54,34,20,140.1,68.63
,主動復華未來50,123,103,20,31.0,15.49
,國泰臺灣加權反1,20,0,20,3.3,1.65
3090,日電貿,20,1,19,300.0,157.89
,主動中信台灣收益,20,1,19,17.6,9.25
2609,陽明,85,70,15,104.7,68.88
,主動國泰動能高息,17,2,15,21.0,13.98
4939,亞電,24,11,13,86.7,66.69
00961,FT臺灣永續高息,12,0,12,15.7,13.07
3704,合勤控,12,0,12,49.5,41.27
2356,英業達,13,1,12,78.2,65.13
4147,中裕,11,0,11,70.1,63.7
2603,長榮,11,0,11,277.1,251.86
1605,華新,11,0,11,41.2,37.5
6182,合晶,22,12,10,113.7,107.67
2303,聯電,24,14,10,122.5,117.23
3231,緯創,23,13,10,171.7,170.0
009829,大華韓國KOSPI50,10,0,10,10.1,10.11
00881,國泰台灣科技龍頭,11,1,10,47.7,47.72
,主動野村臺灣高息,10,0,10,10.9,10.86
2472,立隆電,10,1,9,191.2,212.44
,元大台灣50反1,35,200,-165,-170.4,10.31
,元大台灣50正2,11,77,-66,-227.0,34.5
1718,中纖,36,101,-65,-68.9,10.6
00919,群益台灣精選高息,1,41,-40,-125.9,31.0
2409,友達,11,38,-27,-69.6,25.17
1326,台化,1,27,-26,-148.7,57.18
009816,凱基台灣TOP50,21,47,-26,-38.3,14.86
1608,華榮,0,20,-20,-73.5,36.75
6259,百徽,0,20,-20,-57.0,28.51
3481,群創,261,281,-20,-98.0,49.1
2009,第一銅,1,20,-19,-78.1,41.12
2905,三商,0,16,-16,-27.8,17.4
00939,統一台灣高息動能,0,11,-11,-25.1,22.62
,富邦NASDAQ反1,0,10,-10,-2.5,2.45
5351,鈺創,9,18,-9,-112.6,113.04
6213,聯茂,2,11,-9,-449.0,492.61
2610,華航,0,8,-8,-16.4,20.45
2605,新興,5,12,-7,-26.2,37.49
,主動群益科技創新,6,13,-7,-12.4,17.69
6505,台塑化,0,6,-6,-42.4,70.63
2884,玉山金,0,6,-6,-23.3,38.78
8039,台虹,11,16,-5,-152.8,293.9
3264,欣銓,0,5,-5,-101.7,203.4
8261,富鼎,0,5,-5,-85.0,170.0
3221,台嘉碩,0,5,-5,-24.6,49.15
