code,name,weight,shares,price
2303,聯電,7.41,75000000,164.0
2344,華邦電,4.83,38800000,206.5
2330,台積電,18.19,12900000,2340.0
2327,國巨*,6.15,10050000,1015.0
2337,旺宏,0.98,10000000,162.5
5347,世界,1.21,9911000,202.0
3037,欣興,5.27,8960000,975.0
1303,南亞,0.67,7550000,148.0
4958,臻鼎-KY,2.25,6440000,580.0
6147,頎邦,0.78,6000000,216.5
3711,日月光投控,1.71,4500000,632.0
2368,金像電,2.65,3700000,1190.0
3017,奇鋐,4.42,3250000,2255.0
2317,鴻海,0.48,3200000,248.5
3189,景碩,1.41,2940000,797.0
2308,台達電,2.65,2430000,1810.0
2345,智邦,3.01,2100000,2380.0
6488,環球晶,1.13,2000000,936.0
8358,金居,0.67,1950000,570.0
6274,台燿,1.62,1700000,1580.0
3211,順達,0.37,1560000,390.0
8996,高力,1.29,1560000,1370.0
2454,聯發科,3.36,1435000,3880.0
2383,台光電,4.28,1350000,5255.0
3533,嘉澤,1.57,1240000,2105.0
2049,上銀,0.19,1010000,307.0
6196,帆宣,0.32,1000000,531.0
6223,旺矽,3.68,940000,6500.0
6415,矽力*-KY,0.31,900000,572.0
4966,譜瑞-KY,0.33,900000,608.0
3583,辛耘,0.44,900000,812.0
3653,健策,1.7,830000,3405.0
1560,中砂,0.34,800000,703.0
8046,南電,0.54,795000,1125.0
6669,緯穎,2.04,790000,4280.0
6805,富世達,0.56,570000,1640.0
2455,全新,0.09,450000,348.0
2360,致茂,0.55,450000,2035.0
3443,創意,1.2,450000,4420.0
3529,力旺,0.69,390000,2925.0
6442,光聖,0.33,322000,1680.0
4979,華星光,0.08,300000,459.0
7769,鴻勁,1.09,279000,6500.0
3665,貿聯-KY,0.28,250000,1855.0
6515,穎崴,0.99,200000,8190.0
5274,信驊,0.42,45000,15615.0
8299,群聯,0.0,1000,2310.0
8210,勤誠,0.0,1000,1230.0
3105,穩懋,0.0,1000,424.0
3081,聯亞,0.0,1000,2035.0
