code,name,weight,shares,price
5347,世界,1.13,2498000,220.0
2303,聯電,1.0,2475000,178.5
NOK US,NOKIA CORP-SPON ADR,0.89,901410,0.0
3037,欣興,1.63,773000,1020.0
2308,台達電,3.36,744000,1980.0
3436 JP,SUMCO CORP,1.18,716100,0.0
6981 JP,MURATA MANUFACTURING CO LTD,3.07,627100,0.0
6723 JP,RENESAS ELECTRONICS CORP,1.26,604000,0.0
6997 JP,NIPPON CHEMI-CON CORP,1.14,479600,0.0
4958,臻鼎-KY,0.62,468000,602.0
6976 JP,TAIYO YUDEN CO LTD,3.41,453700,0.0
IFX GR,INFINEON TECHNOLOGIES AG,2.58,403406,0.0
2330,台積電,1.96,363000,2390.0
STM US,STMICROELECTRONICS NV-NY SHS,1.65,319900,0.0
2454,聯發科,2.85,294000,4310.0
6274,台燿,1.07,268000,1700.0
VSH US,VISHAY INTERTECHNOLOGY INC,1.07,267800,0.0
VECO US,VEECO INSTRUMENTS INC,1.31,255500,0.0
4062 JP,IBIDEN CO LTD,2.59,235100,0.0
PENG US,PENGUIN SOLUTIONS INC,0.77,166400,0.0
MRVL US,MARVELL TECHNOLOGY INC,3.21,161300,0.0
3665,貿聯-KY,0.65,144000,1920.0
2383,台光電,1.81,144000,5640.0
285A JP,KIOXIA HOLDINGS CORP,5.58,135900,0.0
AIXA GR,AIXTRON SE,0.48,112903,0.0
AMD US,ADVANCED MICRO DEVICES,4.2,112579,0.0
DIOD US,DIODES INC,0.9,111400,0.0
BE US,BLOOM ENERGY CORP- A,2.59,110600,0.0
INTC US,INTEL CORP,0.78,82600,0.0
MU US,MICRON TECHNOLOGY INC,6.0,79671,0.0
6223,旺矽,1.22,75000,6905.0
LRCX US,LAM RESEARCH CORP,1.97,73173,0.0
3443,創意,0.76,69000,4850.0
COHR US,COHERENT CORP,1.91,67800,0.0
WDC US,WESTERN DIGITAL CORP,2.93,63342,0.0
LITE US,LUMENTUM HOLDINGS INC,3.66,60505,0.0
MKSI US,MKS INC,1.52,55500,0.0
ARM US,ARM HOLDINGS PLC-ADR,1.35,52242,0.0
AMAT US,APPLIED MATERIALS INC,2.11,49786,0.0
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,4.46,48865,0.0
SNDK US,SANDISK CORP,6.0,43653,0.0
VICR US,VICOR CORP,1.0,43400,0.0
8035 JP,TOKYO ELECTRON LTD,0.93,30000,0.0
6920 JP,LASERTEC CORP,0.59,26300,0.0
6146 JP,DISCO CORP,0.92,26100,0.0
STX US,SEAGATE TECHNOLOGY HOLDINGS,1.68,23600,0.0
000660 KP,SK HYNIX INC,2.4,19980,0.0
CIEN US,CIENA CORP,0.6,18160,0.0
5274,信驊,0.41,10000,17425.0
