code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,307,65,242,225.0,9.29
0050,元大台灣50,279,40,239,2374.3,99.65
2388,威盛,403,201,202,1461.0,72.33
0056,元大高股息,158,5,153,766.1,49.94
,元大台灣50反1,859,711,148,153.8,10.39
,群益臺灣加權正2,244,107,137,143.9,10.54
00929,復華台灣科技優息,124,0,124,348.2,28.03
009816,凱基台灣TOP50,136,58,78,110.8,14.16
2327,國巨*,350,276,74,4862.1,650.52
,主動統一台股增長,221,150,71,188.6,26.37
2332,友訊,58,1,57,117.9,20.69
2312,金寶,72,21,51,151.7,29.75
6548,長科*,72,29,43,286.3,66.42
2002,中鋼,45,2,43,79.8,18.64
,主動復華未來50,108,68,40,66.4,16.51
5347,世界,116,78,38,590.1,154.46
6147,頎邦,44,7,37,626.0,169.6
6182,合晶,72,39,33,470.9,140.86
5483,中美晶,65,32,33,758.1,228.51
2449,京元電子,48,16,32,867.8,272.21
,主動富邦台灣龍耀,51,20,31,23.5,7.45
2739,寒舍,30,0,30,105.4,35.13
,主動統一全球創新,31,3,28,46.9,16.54
,主動凱基台灣,95,68,27,22.4,8.24
00887,永豐中國科技50大,25,1,24,40.1,16.69
,元大滬深300正2,166,583,-417,-827.7,19.85
,元大台灣50正2,240,655,-415,-1360.3,32.74
2867,三商壽,0,400,-400,-362.4,9.06
,群益ESG投等債20+,0,329,-329,-487.3,14.81
1314,中石化,50,205,-155,-129.1,8.35
6770,力積電,69,223,-154,-979.3,63.62
2303,聯電,7417,7565,-148,-1875.3,127.27
00922,國泰台灣領袖50,0,120,-120,-450.6,37.55
3701,大眾控,6,108,-102,-384.8,37.73
,中信中國50正2,6,100,-94,-89.8,9.56
00652,富邦印度,0,54,-54,-183.4,33.5
8150,南茂,86,139,-53,-545.1,102.01
2527,宏璟,0,49,-49,-246.0,50.2
2887,台新新光金,18,62,-44,-151.9,35.17
3481,群創,887,925,-38,-246.1,63.75
9105,泰金寶-DR,0,37,-37,-30.7,8.35
,主動安聯美國科技,0,34,-34,-32.2,9.48
3236,千如,0,32,-32,-147.3,46.04
,期街口布蘭特正2,8,40,-32,-155.8,48.91
,主動群益台灣強棒,9,40,-31,-64.3,20.76
,復華香港反1,0,30,-30,-15.8,5.27
3349,寶德,0,29,-29,-64.8,22.35
2634,漢翔,507,534,-27,-179.3,66.4
6643,M31,0,27,-27,-1096.9,406.88
4139,馬光-KY,0,25,-25,-85.8,34.3
