code,name,weight,shares,price
2885,元大金,1.76,41140000,66.1
2887,台新新光金,0.72,35503000,31.6
2891,中信金,1.27,28143000,69.9
2330,台積電,40.08,25974000,2390.0
2317,鴻海,4.25,25742000,256.0
2883,凱基金,0.48,24841000,29.8
2884,玉山金,0.53,23329000,35.0
2890,永豐金,0.53,20813000,39.55
2892,第一金,0.36,17414000,32.05
2886,兆豐金,0.5,17321000,44.55
2303,聯電,1.98,17194000,178.0
5880,合庫金,0.27,17036000,24.4
2412,中華電,1.52,16388000,143.5
2880,華南金,0.37,15567000,37.0
2881,富邦金,1.28,14740000,134.5
2882,國泰金,1.01,14159000,110.0
1303,南亞,0.83,8204000,156.0
1216,統一,0.35,7146000,75.1
3711,日月光投控,2.94,6978000,653.0
2344,華邦電,0.63,4724000,205.0
3231,緯創,0.46,4525000,157.5
2308,台達電,5.74,4445000,2000.0
2382,廣達,0.96,4005000,372.0
3037,欣興,2.26,3764000,931.0
4904,遠傳,0.26,3721000,107.0
6505,台塑化,0.13,3625000,55.2
3045,台灣大,0.26,3379000,119.5
2454,聯發科,8.86,3202000,4285.0
2301,光寶科,0.44,3142000,216.5
2603,長榮,0.38,3120000,186.5
2327,國巨*,1.96,2889000,1050.0
4958,臻鼎-KY,0.95,2501000,587.0
2408,南亞科,0.62,2160000,443.5
2449,京元電子,0.36,1668000,333.5
2345,智邦,2.26,1473000,2375.0
2357,華碩,0.53,1062000,771.0
8046,南電,0.44,718000,955.0
3665,貿聯-KY,0.79,614000,2005.0
2360,致茂,0.78,559000,2160.0
3017,奇鋐,0.81,494000,2530.0
2383,台光電,1.74,486000,5560.0
2368,金像電,0.39,482000,1255.0
3653,健策,0.8,340000,3640.0
3443,創意電子,0.89,282000,4880.0
3008,大立光,0.54,172000,4900.0
6669,緯穎,0.51,171000,4605.0
7769,鴻勁,0.67,153000,6755.0
3661,世芯-KY,0.32,114000,4330.0
2059,川湖,0.51,106000,7505.0
6515,穎崴,0.33,53000,9500.0
202607TX,臺股期貨,2.4,400,0.0
