code,name,weight,shares,price
2330,台積電,58.05,483642354,2270.0
2887,台新新光金,0.57,454373269,23.6
2891,中信金,1.07,350780805,57.6
2883,凱基金,0.36,312022022,21.55
2884,玉山金,0.5,303174686,31.15
2890,永豐金,0.39,250517997,29.55
2317,鴻海,3.31,241541676,259.0
2886,兆豐金,0.49,233305699,39.4
2303,聯電,1.59,230226264,130.5
2002,中鋼,0.23,220793092,19.5
2885,元大金,0.65,215440727,57.3
2892,第一金,0.31,214346158,27.7
5880,合庫金,0.25,206707257,22.7
2882,國泰金,0.81,184951919,83.1
2880,華南金,0.29,183768735,30.15
2881,富邦金,0.9,164850431,103.5
1303,南亞,0.47,97328587,90.8
1216,統一,0.36,97266116,70.8
1301,台塑,0.2,82875520,44.75
2412,中華電,0.54,75382269,136.0
3711,日月光投控,2.11,65192200,611.0
2344,華邦電,0.46,61637549,141.0
3231,緯創,0.47,60427592,146.0
2382,廣達,0.88,52323414,316.5
2308,台達電,4.78,38447732,2350.0
2301,光寶科,0.49,38368995,239.5
4904,遠傳,0.17,35038493,94.0
2327,國巨*,1.07,30665455,661.0
2454,聯發科,6.57,29123525,4265.0
3045,台灣大,0.16,27921057,110.5
3037,欣興,1.52,26424779,1085.0
6505,台塑化,0.06,23519238,49.3
2408,南亞科,0.36,22184880,303.5
2449,京元電子,0.38,21484050,338.5
2603,長榮,0.24,21463291,211.5
6919,康霈*,0.1,19032591,102.5
2357,華碩,0.5,13490229,699.0
2345,智邦,1.36,9838386,2620.0
2395,研華,0.24,9069987,510.0
2360,致茂,0.97,7320233,2500.0
2368,金像電,0.52,6799621,1445.0
3017,奇鋐,0.93,6431061,2725.0
2383,台光電,1.59,5683724,5290.0
2207,和泰車,0.14,5527941,462.0
6669,緯穎,0.57,2044176,5280.0
3008,大立光,0.37,1896130,3665.0
3653,健策,0.32,1664787,3670.0
3661,世芯-KY,0.38,1569114,4640.0
7769,鴻勁,0.47,1127090,7900.0
2059,川湖,0.3,1121056,5035.0
202606NYF,台灣50ETF股票期貨,0.09,1738,0.0
202606TX,臺股期貨,0.12,268,0.0
