code,name,net_shares,net_amount
1449,佳和,572,9381.0
4927,泰鼎-KY,415,18803.0
1309,台達化,240,5824.0
3481,群創,126,3263.0
1591,駿吉-KY,101,4893.0
,元大滬深300正2,90,1739.0
2303,聯電,84,4961.0
4906,正文,79,2924.0
2409,友達,77,1445.0
,主動統一台股增長,67,1510.0
2317,鴻海,59,11817.0
6770,力積電,57,3170.0
6202,盛群,53,2539.0
2891,中信金,44,2482.0
8932,智通*,41,3363.0
6005,群益證,40,1140.0
6175,立敦,40,2096.0
2399,映泰,33,1175.0
7723,築間,33,1152.0
1303,南亞,32,2755.0
,元大台灣50正2,30,688.0
2231,為升,30,3448.0
6725,矽科宏晟,30,9251.0
,主動群益科技創新,29,430.0
2812,台中銀,29,608.0
3011,今皓,-1021,-12465.0
6153,嘉聯益,-600,-10316.0
009816,凱基台灣TOP50,-550,-6152.0
,期元大S&P原油反1,-258,-3516.0
0050,元大台灣50,-215,-17013.0
6190,萬泰科,-189,-11750.0
4564,元翎,-169,-3014.0
2369,菱生,-134,-4147.0
1717,長興,-125,-7613.0
3550,聯穎,-107,-2050.0
4157,太景*-KY,-105,-1160.0
2466,冠西電,-100,-6169.0
5340,建榮,-95,-11516.0
2883,凱基金,-88,-1867.0
4958,臻鼎-KY,-75,-19700.0
4989,榮科,-70,-5249.0
6209,今國光,-69,-3795.0
5351,鈺創,-66,-4796.0
,元大美債20年,-57,-1556.0
6147,頎邦,-55,-5829.0
,國泰20年美債,-54,-1528.0
2489,瑞軒,-53,-2289.0
5347,世界,-50,-6580.0
4764,雙鍵,-46,-6511.0
2485,兆赫,-44,-3249.0
