code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,2427,180,2247,2185.1,9.72
,群益臺灣加權正2,3051,1371,1680,1900.2,11.31
009816,凱基台灣TOP50,1039,158,881,1285.0,14.57
,元大台灣50正2,1118,380,738,2546.0,34.5
0050,元大台灣50,812,102,710,7215.2,101.61
,主動統一台股增長,658,82,576,1561.7,27.13
,主動凱基台灣,569,23,546,477.8,8.75
2515,中工,353,0,353,437.1,12.38
,主動復華未來50,406,77,329,573.1,17.37
,主動富邦台灣龍耀,396,86,310,246.5,7.93
6770,力積電,390,82,308,2164.0,70.18
0056,元大高股息,286,8,278,1412.0,50.8
,國泰臺灣加權反1,200,1,199,33.6,1.69
2867,三商壽,200,11,189,171.5,9.07
,主動中信台灣收益,198,10,188,170.2,9.05
2303,聯電,204,19,185,2676.5,144.5
00919,群益台灣精選高息,213,44,169,490.3,29.07
,主動統一全球創新,187,35,152,255.6,16.77
2344,華邦電,162,25,137,2143.3,156.5
2330,台積電,142,15,127,30156.2,2365.38
,主動群益科技創新,127,0,127,197.9,15.58
2313,華通,125,5,120,2557.2,212.79
,主動元大AI新經濟,126,8,118,187.2,15.76
00929,復華台灣科技優息,122,6,116,339.4,29.02
3033,威健,117,2,115,582.6,50.45
2412,中華電,12,226,-214,-2948.2,137.93
00927,群益半導體收益,55,269,-214,-775.9,36.39
,群益ESG投等債20+,15,193,-178,-263.6,14.81
00712,復華富時不動產,18,183,-165,-150.6,9.12
3481,群創,222,379,-157,-850.6,54.14
,元大台灣50反1,241,370,-129,-135.6,10.52
4178,永笙-KY,11,119,-108,-219.9,20.37
,群益臺灣加權反1,0,105,-105,-10.9,1.04
2409,友達,143,244,-101,-259.3,25.55
00963,中信全球高股息,0,100,-100,-130.6,13.04
,群益ESG投等債0-5,0,83,-83,-86.0,10.36
6443,元晶,3,71,-68,-194.0,28.38
3290,東浦,0,68,-68,-427.9,62.92
2324,仁寶,95,154,-59,-215.8,36.39
00918,大華優利高填息30,10,67,-57,-176.2,31.31
7767,仁大資訊,0,54,-54,-242.0,44.81
2610,華航,3,57,-54,-111.1,20.66
2027,大成鋼,0,53,-53,-215.3,40.61
6026,福邦證,0,53,-53,-76.2,14.4
2886,兆豐金,0,48,-48,-228.3,47.31
2880,華南金,6,50,-44,-175.7,39.91
6177,達麗,0,44,-44,-211.5,48.06
1714,和桐,14,53,-39,-60.3,15.46
1760,寶齡富錦,0,38,-38,-229.4,60.37
3149,正達,17,53,-36,-284.6,79.93
