code,name,weight,shares,price
2885,元大金,1.85,44455000,66.7
2887,台新新光金,0.85,38340000,35.45
2891,中信金,1.23,30248000,65.0
2317,鴻海,4.09,27907000,235.5
2330,台積電,41.98,27841000,2420.0
2883,凱基金,0.49,26669000,29.5
2884,玉山金,0.54,25127000,34.5
2890,永豐金,0.56,22481000,39.65
2892,第一金,0.39,18683000,33.55
2886,兆豐金,0.54,18586000,47.0
5880,合庫金,0.29,18277000,25.2
2303,聯電,1.69,17997000,151.0
2412,中華電,1.46,17629000,133.0
2880,華南金,0.41,16719000,39.25
2881,富邦金,1.23,15838000,125.0
2882,國泰金,0.91,15233000,96.1
1303,南亞,1.15,8824000,210.0
1216,統一,0.38,7728000,78.5
3711,日月光投控,3.05,7638000,641.0
2344,華邦電,0.52,5068000,164.5
3231,緯創,0.44,4991000,142.5
2308,台達電,5.54,4793000,1855.0
2382,廣達,1.03,4368000,380.0
3037,欣興,2.2,4041000,874.0
4904,遠傳,0.24,3994000,95.1
6505,台塑化,0.16,3884000,66.2
3045,台灣大,0.25,3639000,109.0
2454,聯發科,7.86,3445000,3660.0
2603,長榮,0.41,3376000,194.5
2301,光寶科,0.45,3371000,212.5
2327,國巨*,1.46,3011000,778.0
4958,臻鼎-KY,1.05,2672000,629.0
2408,南亞科,0.64,2310000,448.0
2449,京元電子,0.32,1786000,291.5
2345,智邦,2.22,1563000,2280.0
2357,華碩,0.5,1133000,703.0
8046,南電,0.62,775000,1290.0
3665,貿聯-KY,0.73,660000,1775.0
2360,致茂,0.69,606000,1820.0
3017,奇鋐,0.71,538000,2120.0
2368,金像電,0.33,526000,1015.0
2383,台光電,1.57,507000,4970.0
3653,健策,0.7,367000,3070.0
3443,創意電子,0.76,305000,4020.0
6669,緯穎,0.56,183000,4905.0
3008,大立光,0.47,175000,4265.0
7769,鴻勁,0.66,165000,6395.0
3661,世芯-KY,0.28,120000,3725.0
2059,川湖,0.55,111000,7995.0
6515,穎崴,0.23,53000,7040.0
202608TX,臺股期貨,2.7,480,0.0
