code,name,weight,shares,price
CERS US,Cerus公司,0.49,62549,0.0
ACHR US,阿徹航空公司,0.7,40714,0.0
RXRX US,利可迅生技公司,0.34,33889,0.0
NTLA US,英特利亞治療公司,1.22,32223,0.0
TEM US,Tempus AI Inc,5.54,29588,0.0
BMNR US,BitMine Immersion Technologi,2.05,27323,0.0
CRSP US,CRISPR治療公司,4.24,25033,0.0
BEAM US,光束治療公司,2.02,23150,0.0
TXG US,10X Genomics Inc,4.27,23023,0.0
BLSH US,Bullish,1.95,19336,0.0
CRCL US,Circle Internet Group Inc,4.94,17399,0.0
XE US,X-Energy Inc,0.83,15126,0.0
SHOP US,Shopify公司,6.55,14973,0.0
SOFI US,SoFi Technologies Inc,0.73,13816,0.0
HOOD US,羅賓漢市場公司,4.28,13757,0.0
TWST US,Twist Bioscience Corp,4.84,11729,0.0
SPCX US,太空探索科技公司,4.97,11640,0.0
XYZ US,布洛克公司,2.42,9925,0.0
TSLA US,特斯拉公司,9.46,8645,0.0
COIN US,比特幣基地全球公司,3.98,7128,0.0
PLTR US,帕蘭提爾科技公司,3.89,7026,0.0
KTOS US,克瑞拓斯安全防衛公司,1.02,6745,0.0
FIG US,Figma Inc,0.51,6280,0.0
CRWV US,CoreWeave Inc,1.39,5504,0.0
WGS US,GeneDx控股公司,1.25,4975,0.0
AMZN US,亞馬遜公司,2.39,3097,0.0
NVDA US,輝達,1.79,2727,0.0
ILMN US,伊魯米納公司,1.6,2523,0.0
AMD US,超微半導體公司,3.18,2274,0.0
NTRA US,那提拉公司,1.98,2068,0.0
VCYT US,Veracyte公司,0.26,2054,0.0
SNOW US,Snowflake公司,1.81,1834,0.0
TSM US,台積電,2.18,1765,0.0
CBRS US,Cerebras Systems Inc,0.86,1577,0.0
GOOG US,Alphabet公司 Class C,1.32,1323,0.0
GOOGL US,Alphabet公司 Class A,0.81,802,0.0
DE US,迪爾,1.27,653,0.0
AVGO US,博通公司,0.57,515,0.0
TER US,泰瑞達公司,0.51,491,0.0
LLY US,禮來公司,1.28,372,0.0
META US,Meta平台公司,0.54,320,0.0
NET US,Cloudflare公司,0.11,118,0.0
BWXT US,BWX科技股份有限公司,0.05,108,0.0
RBLX US,Roblox公司,0.01,90,0.0
