code,name,weight,shares,price
2330,台積電,62.03,470910887,2085.0
2887,台新新光金,0.7,442505674,24.95
2891,中信金,1.18,341667173,53.4
2883,凱基金,0.41,303883159,21.15
2884,玉山金,0.63,295252751,33.0
2890,永豐金,0.52,243976225,33.3
2317,鴻海,3.14,234618815,207.0
2886,兆豐金,0.58,227209484,39.95
2303,聯電,1.06,224210551,68.3
2002,中鋼,0.28,215023936,19.95
2885,元大金,0.68,209816567,50.7
2892,第一金,0.39,208745427,28.8
5880,合庫金,0.31,201306196,23.9
2882,國泰金,0.88,180119311,74.2
2880,華南金,0.42,178967067,35.95
2881,富邦金,0.92,160521434,87.9
1303,南亞,0.54,94785833,90.5
1216,統一,0.45,94724994,73.0
1301,台塑,0.28,80710453,54.5
2412,中華電,0.66,73413038,136.5
3711,日月光投控,1.82,63446306,450.5
2344,華邦電,0.34,60027526,89.6
3231,緯創,0.52,58849163,134.0
2382,廣達,1.07,50961786,318.5
2308,台達電,4.47,37451036,1845.0
2301,光寶科,0.39,37366725,161.0
4904,遠傳,0.22,34123220,95.8
2327,國巨*,0.61,29864957,325.0
2454,聯發科,3.53,28279212,1895.0
3045,台灣大,0.2,27192174,110.0
3037,欣興,1.07,25736766,645.0
6505,台塑化,0.08,22905132,55.1
2408,南亞科,0.29,21605809,213.5
2449,京元電子,0.37,20922918,283.5
2603,長榮,0.27,20903140,201.5
6919,康霈*,0.13,18520422,107.0
2357,華碩,0.51,13138050,589.0
2345,智邦,1.29,9583326,2035.0
2395,研華,0.21,8833566,355.0
2360,致茂,1.04,7129919,2050.0
2368,金像電,0.5,6622060,1165.0
3017,奇鋐,0.98,6264291,2440.0
2383,台光電,1.37,5536574,3835.0
2207,和泰車,0.18,5383734,516.0
6669,緯穎,0.49,1991202,3700.0
3008,大立光,0.31,1847080,2820.0
3653,健策,0.48,1621623,4380.0
3661,世芯-KY,0.35,1528893,3475.0
7769,鴻勁,0.32,1097660,4295.0
2059,川湖,0.26,1092607,3445.0
202605NYF,台灣50ETF股票期貨,0.1,1738,0.0
202605TX,臺股期貨,0.19,388,0.0
