code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
5328,華容,6661,232,6429,27517.9,42.8
2457,飛宏,3489,25,3464,10751.5,31.04
3711,日月光投控,1516,14,1502,85305.9,568.14
6174,安碁,1040,0,1040,5090.8,48.95
8050,廣積,734,0,734,4300.9,58.59
,主動富邦台灣龍耀,891,203,688,642.6,9.34
6116,彩晶,453,43,410,641.3,15.63
009816,凱基台灣TOP50,433,115,318,479.9,15.07
6727,亞泰金屬,254,2,252,11774.3,467.23
00918,大華優利高填息30,256,23,233,714.6,30.67
009802,富邦旗艦50,200,1,199,397.2,19.96
3105,穩懋,213,39,174,8687.1,500.05
3709,鑫聯大投控,172,6,166,1308.2,78.71
00896,中信綠能及電動車,155,1,154,437.4,28.35
6569,醫揚,153,1,152,1862.6,122.54
5289,宜鼎,297,145,152,29649.8,1958.7
2312,金寶,293,147,146,525.6,36.0
6274,台燿,161,18,143,22784.5,1597.72
,主動安聯美國科技,203,72,131,131.1,10.01
2317,鴻海,172,51,121,3316.3,273.21
2002,中鋼,139,25,114,213.3,18.68
2344,華邦電,195,82,113,1788.3,157.09
3042,晶技,258,171,87,1875.6,216.46
2497,怡利電,92,7,85,545.9,64.22
0050,元大台灣50,154,73,81,823.3,101.73
6147,頎邦,95,1478,-1383,-34472.7,249.22
3481,群創,253,1108,-855,-4200.9,49.15
2241,艾姆勒,13,758,-745,-3053.2,40.98
2845,遠東銀,12,201,-189,-240.8,12.74
2887,台新新光金,71,257,-186,-543.5,29.3
,主動統一台股增長,201,384,-183,-567.3,30.95
6770,力積電,167,348,-181,-1288.1,71.22
4967,十銓,2,166,-164,-4704.0,286.24
,國泰臺灣加權反1,0,162,-162,-27.5,1.7
2327,國巨*,59,214,-155,-12832.4,827.37
2884,玉山金,5,154,-149,-507.0,33.84
1504,東元,39,186,-147,-1064.3,72.47
3349,寶德,20,161,-141,-274.8,19.49
2365,昆盈,0,139,-139,-491.8,35.26
2484,希華,122,257,-135,-786.5,58.26
912000,晨訊科-DR,0,130,-130,-37.6,2.89
,主動野村臺灣高息,15,126,-111,-123.6,11.09
2882,國泰金,11,121,-110,-1113.5,100.82
2801,彰銀,3,107,-104,-229.3,22.05
2313,華通,73,176,-103,-2818.0,273.36
2892,第一金,11,101,-90,-271.8,30.15
2883,凱基金,170,257,-87,-248.2,28.55
2886,兆豐金,12,85,-73,-315.7,43.0
8131,福懋科,34,107,-73,-480.1,65.93
2330,台積電,59,130,-71,-16200.9,2302.63
