code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,1552,137,1415,1374.0,9.71
,群益臺灣加權正2,1010,16,994,1095.5,11.02
,主動復華未來50,971,180,791,1371.5,17.34
,群益臺灣加權反1,700,0,700,74.2,1.06
009816,凱基台灣TOP50,767,87,680,992.9,14.61
2324,仁寶,714,61,653,2369.4,36.28
,元大台灣50正2,807,303,504,1718.4,34.1
0050,元大台灣50,315,19,296,3004.5,101.42
,主動凱基台灣,279,5,274,240.1,8.74
6770,力積電,354,80,274,1918.4,70.06
,主動富邦台灣龍耀,246,1,245,194.9,7.95
,主動統一台股增長,361,157,204,556.8,27.28
,主動中信台灣收益,170,0,170,154.5,9.09
0056,元大高股息,132,8,124,632.1,50.9
5521,工信,100,0,100,100.0,10.0
00919,群益台灣精選高息,129,32,97,282.6,29.05
2637,慧洋-KY,96,0,96,763.0,79.48
2353,宏碁,139,55,84,251.0,29.9
00929,復華台灣科技優息,81,2,79,229.2,28.98
3717,聯嘉投控,77,1,76,174.0,22.86
00878,國泰永續高股息,72,9,63,204.1,32.05
2530,華建,60,0,60,117.0,19.49
2344,華邦電,81,23,58,910.9,155.99
2330,台積電,64,5,59,13730.6,2354.75
00927,群益半導體收益,68,11,57,210.8,36.57
2409,友達,344,768,-424,-1134.1,26.75
2317,鴻海,14,133,-119,-2811.9,236.4
9904,寶成,0,100,-100,-250.5,25.05
4939,亞電,16,96,-80,-534.8,66.75
6153,嘉聯益,0,71,-71,-121.5,17.11
2486,一詮,4,66,-62,-1480.1,239.77
1517,利奇,9,68,-59,-77.0,13.05
2377,微星,15,72,-57,-833.6,146.07
5498,凱崴,0,55,-55,-272.4,49.53
,國泰臺灣加權正2,19,73,-54,-514.8,93.92
2340,台亞,8,61,-53,-173.1,32.66
,中信中國50正2,0,50,-50,-45.9,9.18
,元大投資級公司債,0,50,-50,-166.6,33.31
2867,三商壽,11,57,-46,-42.2,9.05
2855,統一證,0,45,-45,-198.5,44.11
8932,智通*,0,45,-45,-545.3,121.17
,群益ESG投等債20+,0,43,-43,-64.6,14.8
00940,元大台灣價值高息,2,45,-43,-51.3,12.08
2884,玉山金,1,43,-42,-149.5,35.2
4927,泰鼎-KY,5,41,-36,-135.1,37.54
1808,潤隆,0,35,-35,-111.7,31.9
2886,兆豐金,0,34,-34,-161.8,47.59
2618,長榮航,2,36,-34,-140.6,41.36
,元大美債20正2,0,30,-30,-20.3,6.75
3231,緯創,9,37,-28,-389.2,141.89
