code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,群益臺灣加權正2,590,0,590,749.3,12.7
1717,長興,276,21,255,2028.9,79.6
2353,宏碁,202,1,201,652.1,32.43
,主動富邦台灣龍耀,159,1,158,138.2,8.75
2388,威盛,150,0,150,1056.0,70.4
0056,元大高股息,150,2,148,783.3,52.64
,國泰投資級公司債,140,10,130,465.6,35.82
,主動復華未來50,122,2,120,237.4,19.66
2409,友達,214,105,109,320.4,29.37
,主動統一台股增長,153,49,104,315.4,30.34
2405,輔信,101,0,101,178.5,17.67
2601,益航,97,0,97,67.3,6.94
,主動統一升級50,243,149,94,100.7,10.68
2484,希華,172,86,86,768.9,89.41
3481,群創,837,763,74,450.8,61.61
1314,中石化,147,74,73,73.3,10.04
,主動凱基台灣,119,52,67,65.1,9.65
00927,群益半導體收益,75,12,63,263.7,41.65
,主動統一全球創新,56,0,56,113.7,20.01
2362,藍天,49,0,49,217.0,44.02
2317,鴻海,53,5,48,1151.4,237.95
1326,台化,67,22,45,293.7,65.19
5009,榮剛,44,0,44,147.4,33.51
6451,訊芯-KY,75,32,43,2471.2,573.22
3025,星通,42,0,42,264.6,63.0
2426,鼎元,64,248,-184,-1579.0,85.8
2883,凱基金,9,191,-182,-550.4,30.12
,元大台灣50反1,30,190,-160,-161.4,10.09
3712,永崴投控,0,150,-150,-263.3,17.55
1608,華榮,0,120,-120,-420.9,35.08
2323,中環,1,103,-102,-116.8,11.45
009823,群益S&P500,5,100,-95,-98.1,10.33
,主動群益美國增長,11,100,-89,-111.2,12.5
3360,尚立,0,86,-86,-163.7,19.04
2412,中華電,6,81,-75,-1062.9,142.05
6116,彩晶,40,114,-74,-133.7,18.06
,元大台灣50正2,80,152,-72,-278.1,39.1
,主動野村臺灣高息,0,68,-68,-75.0,11.03
1785,光洋科,5,72,-67,-968.7,145.45
2327,國巨*,34,94,-60,-6164.1,1016.0
2331,精英,0,53,-53,-109.1,20.58
2887,台新新光金,1,47,-46,-164.6,35.23
2476,鉅祥,1,46,-45,-606.6,134.81
00878,國泰永續高股息,7,48,-41,-135.6,33.21
009819,中信數據及電力,1,40,-39,-39.4,10.11
2303,聯電,33,71,-38,-635.1,166.88
2886,兆豐金,0,36,-36,-169.7,46.99
2324,仁寶,4,38,-34,-122.8,35.48
00712,復華富時不動產,0,32,-32,-28.6,8.92
4127,天良,0,31,-31,-223.1,71.78
