code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
009816,凱基台灣TOP50,1204,83,1121,1749.8,15.61
9105,泰金寶-DR,1005,174,831,833.4,10.03
009821,野村稀土關鍵資源,853,63,790,1185.6,15.0
3207,耀勝,962,262,700,4860.4,69.43
,元大台灣50正2,1061,598,463,1766.1,38.12
3049,精金,310,4,306,428.4,14.0
,主動統一台股增長,489,226,263,812.2,30.92
,主動統一全球創新,417,167,250,556.1,22.26
6168,宏齊,381,182,199,689.2,34.63
,主動元大AI新經濟,261,73,188,383.2,20.38
,主動國泰動能高息,179,2,177,263.1,14.85
,主動復華未來50,175,27,148,297.8,20.1
8105,凌巨,348,205,143,336.4,23.68
6620,漢達,183,55,128,1294.7,101.15
2330,台積電,164,40,124,30038.2,2415.68
0050,元大台灣50,305,185,120,1273.1,106.43
2323,中環,150,32,118,135.1,11.5
00922,國泰台灣領袖50,113,3,110,454.9,41.0
2331,精英,104,0,104,234.1,22.51
2352,佳世達,107,5,102,311.0,30.35
00712,復華富時不動產,101,1,100,86.4,8.57
6199,天品,103,3,100,1019.8,101.98
00927,群益半導體收益,97,0,97,410.3,42.1
6116,彩晶,3304,3208,96,180.0,18.78
8040,九暘,134,42,92,1160.4,125.84
2303,聯電,3199,4593,-1394,-23327.1,167.35
3257,虹冠電,161,1388,-1227,-8723.0,71.1
6907,雅特力-KY,10,687,-677,-11002.2,162.56
2618,長榮航,32,523,-491,-2164.2,44.04
3665,貿聯-KY,38,458,-420,-82846.5,1973.83
2363,矽統,37,445,-408,-2810.1,68.86
,兆豐國泰R2,0,336,-336,-423.7,12.61
2409,友達,707,1030,-323,-1015.1,31.42
3047,訊舟,1,300,-299,-467.0,15.62
2610,華航,121,364,-243,-553.8,22.82
1301,台塑,308,503,-195,-1058.3,54.21
2458,義隆,7,150,-143,-2382.9,166.66
1528,恩德,2,116,-114,-279.3,24.5
2344,華邦電,381,494,-113,-2356.4,209.55
2360,致茂,1,113,-112,-24291.2,2171.44
4979,華星光,23,125,-102,-5120.4,502.52
3374,精材,23,122,-99,-2994.7,303.37
,元大台灣50反1,192,285,-93,-94.4,10.15
6147,頎邦,91,177,-86,-2115.7,245.91
,主動富邦台灣龍耀,82,166,-84,-78.7,9.4
,國泰20年美債,0,79,-79,-221.4,28.03
00887,永豐中國科技50大,1,80,-79,-150.0,18.98
1326,台化,292,370,-78,-451.3,57.24
6269,台郡,22,95,-73,-570.0,78.63
6213,聯茂,76,147,-71,-2207.0,309.0
