code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2303,聯電,3083,2041,1042,14977.5,143.8
3481,群創,4632,4038,594,2735.8,46.1
6116,彩晶,449,96,353,469.1,13.28
1402,遠東新,666,320,346,853.2,24.6
,主動復華未來50,265,15,250,497.0,19.87
5864,致和證,533,303,230,896.8,38.99
,主動統一台股增長,272,103,169,539.8,31.91
,元大台灣50正2,370,208,162,588.2,36.28
,主動統一升級50,757,596,161,174.8,10.81
,主動統一全球創新,161,30,131,294.7,22.47
2002,中鋼,188,65,123,235.6,19.18
,群益ESG投等債20+,133,17,116,169.8,14.76
6005,群益證,155,45,110,375.3,34.12
2327,國巨*,453,346,107,7297.7,682.08
,群益臺灣加權反1,80,5,75,7.8,1.04
00712,復華富時不動產,73,0,73,63.9,8.76
6271,同欣電,74,4,70,1854.7,265.43
6770,力積電,308,248,60,443.2,73.77
2337,旺宏,183,124,59,1000.9,168.43
2489,瑞軒,78,19,59,300.8,50.64
2439,美律,61,3,58,528.4,91.03
2492,華新科,166,114,52,1892.4,360.9
2014,中鴻,60,8,52,95.1,18.28
2615,萬海,51,5,46,382.7,82.48
4171,瑞基,43,0,43,76.9,17.89
2302,麗正,8,600,-592,-2100.9,35.49
6548,長科*,26,414,-388,-2361.3,60.89
8926,台汽電,5,221,-216,-1529.8,70.71
2344,華邦電,1765,1980,-215,-3388.6,157.25
6127,九豪,15,230,-215,-1253.6,58.31
6239,力成,131,345,-214,-7332.1,342.45
6241,鑫永洋,0,200,-200,-202.6,10.13
2855,統一證,10,180,-170,-749.9,44.11
009820,元大納斯達克精選,1,143,-142,-145.3,10.23
6488,環球晶,4,142,-138,-11987.6,869.23
2409,友達,497,610,-113,-240.8,21.31
6182,合晶,236,340,-104,-969.5,93.37
2493,揚博,5,104,-99,-1607.4,161.8
00878,國泰永續高股息,7,104,-97,-297.1,30.6
,主動野村臺灣高息,2,99,-97,-105.3,10.86
1717,長興,95,191,-96,-847.3,88.34
2312,金寶,48,137,-89,-334.5,37.65
0050,元大台灣50,41,130,-89,-916.4,103.44
,國泰20年美債,0,82,-82,-225.3,27.64
2530,華建,0,80,-80,-145.0,18.13
6161,捷波,0,76,-76,-479.5,63.09
,主動元大AI新經濟,11,85,-74,-148.0,20.01
2329,華泰,6,80,-74,-442.6,59.81
,元大美債20年,4,77,-73,-192.0,26.3
6015,宏遠證,10,81,-71,-126.8,17.85
