code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動復華未來50,265,13,252,421.7,16.68
,國泰臺灣加權反1,200,0,200,38.4,1.92
2312,金寶,187,12,175,507.3,28.99
3380,明泰,131,0,131,450.2,34.34
3011,今皓,166,60,106,149.7,14.12
2610,華航,104,0,104,187.2,18.0
1802,台玻,139,37,102,684.8,66.99
009819,中信數據及電力,92,5,87,86.1,9.88
,元大台灣50反1,107,26,81,96.8,11.95
6695,芯鼎,141,61,80,364.0,45.5
2489,瑞軒,164,92,72,278.6,39.18
3481,群創,615,548,67,166.5,24.68
8032,光菱,60,0,60,241.8,40.3
2377,微星,62,7,55,541.1,99.28
1785,光洋科,52,0,52,862.8,165.94
2337,旺宏,174,131,43,703.2,161.55
2495,普安,51,8,43,185.4,43.06
009816,凱基台灣TOP50,109,69,40,51.9,12.95
6213,聯茂,34,1,33,832.1,249.83
6259,百徽,25,0,25,55.6,22.24
4526,東台,23,0,23,79.7,34.67
6116,彩晶,22,0,22,18.1,8.21
4766,南寶,21,0,21,745.5,354.17
0050,元大台灣50,52,31,21,190.4,90.57
3051,力特,24,3,21,59.8,28.49
,主動國泰動能高息,24,500,-476,-601.1,12.63
00927,群益半導體收益,2,100,-98,-289.6,29.55
4540,全球傳動,11,109,-98,-625.2,63.79
2409,友達,40,135,-95,-166.3,17.41
,主動第一金台股優,0,70,-70,-113.9,16.27
1303,南亞,23,78,-55,-508.0,92.2
2883,凱基金,20,74,-54,-117.8,21.64
4720,德淵,5,55,-50,-134.0,26.78
3691,碩禾,0,49,-49,-548.3,111.89
1326,台化,25,73,-48,-255.4,53.22
1717,長興,32,79,-47,-373.1,78.99
1504,東元,0,41,-41,-252.0,61.69
00885,富邦越南,1,40,-39,-74.0,18.97
2614,東森,0,37,-37,-75.0,20.28
00929,復華台灣科技優息,1,36,-35,-76.3,22.06
,主動元大AI新經濟,2,36,-34,-52.7,15.49
2882,國泰金,2,35,-33,-259.6,78.68
6168,宏齊,0,32,-32,-84.7,26.48
2317,鴻海,26,57,-31,-704.5,225.28
,凱基美國非投等債,0,31,-31,-44.8,14.44
0052,富邦科技,12,43,-31,-161.7,53.04
009802,富邦旗艦50,0,30,-30,-47.1,15.7
3162,精確,20,48,-28,-219.2,78.3
,元大台灣50正2,60,87,-27,-78.3,28.83
00891,中信關鍵半導體,3,30,-27,-83.3,30.84
