code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,元大台灣50正2,216,63,153,499.3,32.58
,主動國泰動能高息,153,2,151,212.3,14.06
,主動復華未來50,97,18,79,143.3,18.09
6259,百徽,78,0,78,192.4,24.66
,主動安聯台灣,90,19,71,94.4,13.29
,主動台新優勢成長,63,0,63,109.6,17.39
00923,群益台ESG低碳50,61,2,59,227.7,38.59
2369,菱生,50,0,50,154.8,30.95
,主動群益科技創新,94,45,49,89.8,18.33
00935,野村臺灣新科技50,38,0,38,210.6,55.71
8112,至上,39,7,32,277.0,86.08
3231,緯創,33,12,21,302.8,139.82
,主動元大AI新經濟,25,5,20,35.4,17.63
2103,台橡,20,0,20,41.8,20.88
9946,三發地產,20,0,20,33.1,16.52
00927,群益半導體收益,20,1,19,68.1,35.86
009804,聯邦台精彩50,18,0,18,38.5,21.38
3049,精金,17,2,15,20.2,13.47
1314,中石化,15,0,15,10.7,7.1
8455,大拓-KY,14,0,14,39.0,27.87
2458,義隆,14,1,13,194.8,149.85
,群益ESG投等債20+,25,12,13,19.2,14.76
1603,華電,13,0,13,42.8,32.93
2465,麗臺,12,0,12,101.4,83.11
1711,永光,16,4,12,68.8,56.42
009816,凱基台灣TOP50,16,370,-354,-498.9,14.1
00915,凱基優選高股息30,5,261,-256,-682.3,26.65
,主動統一台股增長,73,237,-164,-475.2,28.9
2345,智邦,0,152,-152,-39711.1,2609.82
,主動統一全球創新,30,182,-152,-286.3,18.84
3481,群創,6,132,-126,-405.4,32.25
2409,友達,25,94,-69,-129.6,18.78
8432,東生華,0,63,-63,-313.0,49.69
0056,元大高股息,4,47,-43,-195.5,45.17
2610,華航,0,41,-41,-77.3,18.86
2883,凱基金,1,39,-38,-87.3,22.97
1717,長興,11,47,-36,-294.4,81.6
2855,統一證,1,33,-32,-134.4,41.99
2884,玉山金,3,33,-30,-97.2,32.41
2355,敬鵬,3,32,-29,-157.0,54.13
2208,台船,1,30,-29,-58.7,20.51
4939,亞電,54,82,-28,-105.7,37.74
2542,興富發,0,22,-22,-92.6,41.31
00878,國泰永續高股息,5,27,-22,-61.7,27.97
2344,華邦電,4,25,-21,-252.0,117.06
00881,國泰台灣科技龍頭,0,20,-20,-101.7,50.85
009820,元大納斯達克精選,0,20,-20,-20.0,10.02
6197,佳必琪,1,21,-20,-460.1,230.05
2408,南亞科,2,21,-19,-572.9,300.04
3048,益登,2,21,-19,-83.1,43.75
