code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,534,77,457,393.8,8.6
,元大台灣50正2,563,188,375,1061.3,28.3
,主動中信台灣收益,262,3,259,208.4,8.05
0050,元大台灣50,316,114,202,1911.4,94.33
009816,凱基台灣TOP50,313,114,199,267.6,13.47
2303,聯電,223,36,187,1910.6,102.43
,主動富邦台灣龍耀,178,20,158,108.6,6.87
,主動復華未來50,190,55,135,195.6,14.53
,主動凱基台灣,96,16,80,62.8,7.84
2377,微星,80,7,73,994.4,136.86
1409,新纖,76,5,71,142.1,20.02
2409,友達,116,69,47,114.6,24.23
3717,聯嘉投控,40,0,40,81.6,20.41
6770,力積電,174,136,38,187.5,49.97
0056,元大高股息,92,56,36,166.3,46.13
1310,台苯,45,9,36,26.3,7.31
,主動統一台股增長,141,105,36,81.2,22.58
5457,宣德,36,2,34,97.3,28.61
00927,群益半導體收益,44,12,32,101.1,31.59
2887,台新新光金,30,2,28,95.2,32.94
2408,南亞科,41,13,28,1037.7,365.51
2020,美亞,24,0,24,50.6,21.08
2317,鴻海,45,22,23,533.0,227.96
00929,復華台灣科技優息,23,0,23,60.9,26.29
,主動群益科技創新,23,0,23,31.3,13.55
2812,台中銀,1,567,-566,-1175.6,20.78
,元大台灣50反1,100,389,-289,-335.1,11.59
,主動元大AI新經濟,20,307,-287,-392.2,13.67
,群益臺灣加權正2,556,792,-236,-214.7,9.12
,群益臺灣加權反1,0,100,-100,-11.1,1.11
2371,大同,0,94,-94,-224.9,23.7
2442,新美齊,0,93,-93,-176.8,19.01
,中信中國50正2,0,90,-90,-87.6,9.73
,富邦恒生國企正2,0,51,-51,-50.0,9.81
,平衡凱基雙核收息,3,52,-49,-57.0,11.62
,主動國泰動能高息,28,75,-47,-56.0,11.75
2489,瑞軒,1,46,-45,-113.2,25.15
3034,聯詠,0,44,-44,-2233.7,506.17
00712,復華富時不動產,0,40,-40,-35.8,8.96
2610,華航,10,48,-38,-83.1,21.88
2356,英業達,11,44,-33,-196.3,59.82
3062,建漢,15,47,-32,-59.0,18.42
1815,富喬,8,39,-31,-193.9,62.56
,主動中信台灣卓越,1,32,-31,-41.9,13.52
,國泰20年美債,0,27,-27,-75.9,28.11
2330,台積電,28,55,-27,-5840.5,2197.58
,期元大S&P原油反1,0,26,-26,-33.6,12.93
3380,明泰,0,25,-25,-65.8,26.32
,主動統一全球創新,180,205,-25,-37.1,14.97
2855,統一證,1,25,-24,-99.0,41.26
