code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
4989,榮科,1948,18,1930,12910.1,66.89
6147,頎邦,1243,78,1165,21616.3,185.68
5425,台半,1077,290,787,7608.1,96.68
2301,光寶科,670,116,554,16891.7,304.8
009829,大華韓國KOSPI50,490,145,345,361.8,10.49
3093,港建*,289,0,289,1421.6,49.19
4764,雙鍵,275,16,259,5915.3,228.39
2618,長榮航,222,56,166,714.4,43.05
2890,永豐金,155,3,152,598.2,39.2
1316,上曜,139,0,139,161.8,11.64
4958,臻鼎-KY,155,19,136,6102.3,448.42
6885,全福生技,109,0,109,250.2,22.95
1303,南亞,361,257,104,2053.7,198.2
,國泰10Y+金融債,100,1,99,155.8,15.74
1718,中纖,100,1,99,106.4,10.75
2357,華碩,101,4,97,9273.4,956.68
3037,欣興,156,68,88,10199.9,1162.63
3685,元創精密,85,0,85,315.2,37.08
6168,宏齊,111,26,85,246.9,29.11
00881,國泰台灣科技龍頭,102,20,82,401.1,48.59
3049,精金,96,15,81,109.0,13.35
5347,世界,99,20,79,1190.4,151.17
5904,寶雅*,77,0,77,575.8,74.59
2305,全友,102,26,76,236.5,31.13
3441,聯一光,128,57,71,916.9,128.97
2605,新興,32,2016,-1984,-6968.2,35.13
2609,陽明,171,888,-717,-4312.8,60.16
1216,統一,7,504,-497,-3837.2,77.22
2883,凱基金,84,569,-485,-1583.8,32.64
4979,華星光,116,584,-468,-28717.7,613.84
2615,萬海,145,586,-441,-5233.2,118.83
,主動統一升級50,52,460,-408,-412.1,10.11
2606,裕民,27,416,-389,-2809.4,72.14
4908,前鼎,110,492,-382,-6393.1,167.14
2454,聯發科,10,335,-325,-127489.2,3919.7
2426,鼎元,475,763,-288,-2701.8,93.71
,主動聯博投等入息,0,202,-202,-407.6,20.18
6265,方土昶,3,203,-200,-1174.7,58.59
2905,三商,10,203,-193,-334.2,17.24
,主動凱基台灣,15,205,-190,-183.2,9.63
4939,亞電,292,448,-156,-1204.6,77.34
,群益臺灣加權正2,252,398,-146,-173.0,11.81
3702,大聯大,8,139,-131,-1421.3,108.52
6770,力積電,95,225,-130,-918.2,70.72
2025,千興,10,131,-121,-161.0,13.3
009816,凱基台灣TOP50,81,199,-118,-180.8,15.34
6213,聯茂,359,476,-117,-6369.8,542.0
8039,台虹,1728,1842,-114,-3618.5,315.32
1301,台塑,53,162,-109,-655.6,59.85
1711,永光,9,116,-107,-464.5,43.39
