code,name,weight,shares,price
5347,世界,1.3,2498000,157.5
268A JP,RIGAKU HOLDINGS CORP,1.24,687700,0.0
3037,欣興,1.69,634000,816.0
2308,台達電,4.14,628000,2020.0
NOK US,NOKIA CORP-SPON ADR,0.88,621410,0.0
6723 JP,RENESAS ELECTRONICS CORP,1.33,555900,0.0
2330,台積電,3.88,531000,2240.0
NVTS US,NAVITAS SEMICONDUCTOR CORP,0.74,366200,0.0
AIXA GR,AIXTRON SE,2.08,344838,0.0
6274,台燿,1.1,268000,1225.0
2345,智邦,1.8,221000,2495.0
4062 JP,IBIDEN CO LTD,1.84,181800,0.0
IFX GR,INFINEON TECHNOLOGIES AG,1.39,176079,0.0
5803 JP,FUJIKURA LTD,0.59,160100,0.0
2383,台光電,2.14,144000,4545.0
TSEM US,TOWER SEMICONDUCTOR LTD,3.62,141682,0.0
3017,奇鋐,1.02,130000,2410.0
BE US,BLOOM ENERGY CORP- A,3.29,123500,0.0
AEHR US,AEHR TEST SYSTEMS,1.04,120400,0.0
WOLF US,WOLFSPEED INC,0.72,118200,0.0
285A JP,KIOXIA HOLDINGS CORP,3.92,117700,0.0
GLW US,CORNING INC,2.07,112595,0.0
3653,健策,1.17,110000,3270.0
2360,致茂,0.73,103000,2185.0
MRVL US,MARVELL TECHNOLOGY INC,1.79,103000,0.0
SOI FP,S.O.I.T.E.C.,1.72,102089,0.0
ON US,ON SEMICONDUCTOR,1.09,96700,0.0
5706 JP,MITSUI KINZOKU CO LTD,2.83,92300,0.0
PENG US,PENGUIN SOLUTIONS INC,0.43,91900,0.0
AAOI US,APPLIED OPTOELECTRONICS INC,1.55,87100,0.0
6787 JP,MEIKO ELECTRONICS CO LTD,2.2,85300,0.0
AMD US,ADVANCED MICRO DEVICES,3.58,82479,0.0
INTC US,INTEL CORP,0.77,69505,0.0
MU US,MICRON TECHNOLOGY INC,4.82,68671,0.0
005930 KP,SAMSUNG ELECTRONICS CO LTD,1.18,61290,0.0
LITE US,LUMENTUM HOLDINGS INC,5.53,60705,0.0
SMTC US,SEMTECH CORP,0.72,53000,0.0
WDC US,WESTERN DIGITAL CORP,2.47,52262,0.0
2454,聯發科,0.55,50000,3400.0
SNDK US,SANDISK CORP,6.48,47173,0.0
5801 JP,FURUKAWA ELECTRIC CO LTD,1.52,42800,0.0
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,2.97,41884,0.0
GOOGL US,ALPHABET INC-CL A,1.56,38060,0.0
NVDA US,NVIDIA CORP,0.83,36050,0.0
010120 KP,LS ELECTRIC CO LTD,0.61,34775,0.0
7826 JP,FURUYA METAL CO LTD,0.22,31700,0.0
AVGO US,BROADCOM INC,1.34,30960,0.0
NBIS US,NEBIUS GROUP NV,0.62,30100,0.0
CIEN US,CIENA CORP,1.32,24442,0.0
6777 JP,SANTEC HOLDINGS CORP,0.5,23900,0.0
STX US,SEAGATE TECHNOLOGY HOLDINGS,1.4,18360,0.0
VICR US,VICOR CORP,0.44,17000,0.0
000660 KP,SK HYNIX INC,1.6,12674,0.0
5274,信驊,0.53,10000,15925.0
