code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一台股增長,148,26,122,356.0,29.24
6153,嘉聯益,60,2,58,100.4,17.31
2344,華邦電,89,47,42,777.7,187.81
2409,友達,53,17,36,95.5,26.45
3481,群創,100,68,32,163.7,51.19
00935,野村臺灣新科技50,25,1,24,137.6,57.34
00878,國泰永續高股息,29,6,23,79.3,33.51
2634,漢翔,31,8,23,142.6,62.01
1711,永光,22,0,22,86.8,39.47
,主動野村臺灣優選,20,0,20,49.3,24.66
5904,寶雅*,21,5,16,144.8,88.25
2327,國巨*,29,14,15,938.6,611.73
8150,南茂,18,5,13,123.3,94.26
,群益臺灣加權正2,21,8,13,15.0,11.52
00881,國泰台灣科技龍頭,19,6,13,67.6,54.02
2609,陽明,19,7,12,62.6,51.75
8033,雷虎,12,0,12,213.7,177.83
2481,強茂,15,5,10,143.2,139.03
4426,利勤,10,0,10,8.0,8.0
5371,中光電,14,4,10,86.0,85.95
,國泰臺灣加權反1,10,0,10,1.6,1.63
9958,世紀鋼,10,0,10,103.0,106.69
4958,臻鼎-KY,13,4,9,444.4,475.84
5347,世界,10,2,8,129.9,157.81
2399,映泰,9,1,8,36.0,45.05
,主動統一升級50,102,410,-308,-309.5,10.05
6770,力積電,27,206,-179,-1281.6,71.69
2316,楠梓電,0,58,-58,-954.6,164.59
,主動野村臺灣高息,0,50,-50,-55.8,11.16
,主動凱基台灣,0,48,-48,-46.8,9.63
2610,華航,3,51,-48,-97.0,20.2
2103,台橡,3,50,-47,-130.4,27.74
2317,鴻海,2,49,-47,-1263.3,269.21
1718,中纖,5,43,-38,-43.4,11.27
0050,元大台灣50,2,36,-34,-357.3,104.96
,主動國泰動能高息,0,31,-31,-44.3,14.3
0056,元大高股息,0,29,-29,-153.4,52.84
,元大台灣50正2,2,27,-25,-88.7,35.21
009816,凱基台灣TOP50,40,65,-25,-38.2,15.18
,主動群益科技創新,2,27,-25,-43.0,17.22
2324,仁寶,12,33,-21,-84.1,39.84
1417,嘉裕,0,20,-20,-16.6,8.28
00918,大華優利高填息30,0,20,-20,-67.5,33.77
2377,微星,6,23,-17,-285.9,168.06
00894,中信小資高價30,0,15,-15,-72.7,48.47
,元大台灣50反1,205,220,-15,-14.2,9.54
1605,華新,9,21,-12,-47.4,39.42
,主動富邦台灣龍耀,1,13,-12,-10.0,8.37
8112,至上,17,29,-12,-113.0,96.84
6182,合晶,29,40,-11,-119.6,105.87
