code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
009816,凱基台灣TOP50,265,47,218,340.3,15.57
2881,富邦金,160,2,158,2153.9,136.39
,元大台灣50正2,254,98,156,591.1,37.86
2303,聯電,250,117,133,2329.6,175.97
00891,中信關鍵半導體,109,0,109,409.9,37.53
0050,元大台灣50,120,12,108,1160.5,107.02
,主動統一升級50,133,38,95,103.3,10.86
,主動國泰動能高息,99,16,83,123.5,14.88
,主動統一台股增長,183,106,77,238.1,30.81
,主動復華未來50,70,7,63,127.9,20.2
2408,南亞科,101,39,62,2740.6,443.1
2330,台積電,42,1,41,9937.2,2422.0
00927,群益半導體收益,40,6,34,143.3,42.03
0056,元大高股息,36,3,33,178.9,52.95
,主動富邦台灣龍耀,36,4,32,30.1,9.36
,期元大S&P原油反1,31,0,31,47.2,15.23
6643,M31,26,0,26,1250.9,481.12
00922,國泰台灣領袖50,25,0,25,103.3,41.3
00919,群益台灣精選高息,26,3,23,71.1,30.22
1303,南亞,35,12,23,347.4,152.39
1905,華紙,22,0,22,37.7,17.36
009821,野村稀土關鍵資源,21,0,21,31.9,15.03
2481,強茂,36,15,21,400.8,192.89
,主動野村臺灣高息,20,0,20,22.0,11.01
,主動野村臺灣優選,20,1,19,48.2,24.6
3481,群創,541,778,-237,-1657.1,70.13
,群益優選非投等債,0,125,-125,-119.9,9.63
0052,富邦科技,33,134,-101,-631.9,62.69
6116,彩晶,22,92,-70,-137.4,19.62
2618,長榮航,22,85,-63,-275.7,44.1
,主動統一全球創新,112,171,-59,-128.2,21.88
00878,國泰永續高股息,64,120,-56,-186.2,33.81
2409,友達,169,221,-52,-165.3,31.8
1718,中纖,0,51,-51,-47.0,9.21
2883,凱基金,32,77,-45,-135.6,29.52
9105,泰金寶-DR,3,48,-45,-44.5,9.88
,富邦臺灣加權反1,10,52,-42,-23.2,5.52
,元大台灣50反1,4,45,-41,-41.2,10.04
6770,力積電,82,120,-38,-314.5,82.35
2312,金寶,8,37,-29,-109.9,37.89
6226,光鼎,0,25,-25,-37.4,14.78
5426,振發,0,25,-25,-89.6,35.82
2610,華航,1,25,-24,-55.4,23.09
2464,盟立,4,27,-23,-389.5,170.81
4147,中裕,0,20,-20,-130.0,65.0
00951,台新日本半導體,10,30,-20,-38.7,19.34
2201,裕隆,0,19,-19,-51.8,27.25
2376,技嘉,1,20,-19,-636.5,335.0
6005,群益證,0,19,-19,-73.9,39.1
6715,嘉基,0,18,-18,-970.8,539.33
