code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2409,友達,488,238,250,444.2,17.8
3535,晶彩科,262,22,240,3128.5,130.29
3481,群創,250,57,193,502.8,25.94
1711,永光,163,19,144,554.8,38.53
,主動統一台股增長,149,21,128,295.3,23.06
2376,技嘉,128,5,123,3115.7,253.39
1314,中石化,149,56,93,69.4,7.43
4707,磐亞,79,0,79,95.6,12.11
8028,昇陽半導體,84,11,73,1472.0,201.54
,第一金優選非投債,71,1,70,65.7,9.38
2367,燿華,93,28,65,496.2,76.31
2002,中鋼,91,29,62,124.7,20.26
1303,南亞,80,24,56,458.9,81.88
,主動群益科技創新,84,29,55,81.1,14.74
3450,聯鈞,72,18,54,1653.8,305.81
,主動復華未來50,80,27,53,73.8,13.86
4966,譜瑞-KY,53,1,52,2726.2,524.27
5388,中磊,55,4,51,431.4,84.58
5864,致和證,50,0,50,120.5,24.1
2308,台達電,59,13,46,7987.0,1740.43
1815,富喬,78,33,45,502.9,111.3
1528,恩德,46,5,41,110.8,27.04
1717,長興,108,71,37,242.1,65.1
8070,長華*,37,0,37,177.0,47.8
5289,宜鼎,38,2,36,4360.5,1188.46
009816,凱基台灣TOP50,25,351,-326,-370.6,11.37
00830,國泰費城半導體,5,319,-314,-1921.5,61.1
,平衡凱基雙核收息,0,244,-244,-275.5,11.29
2337,旺宏,65,198,-133,-1969.4,148.59
2303,聯電,83,203,-120,-743.3,61.74
6190,萬泰科,37,144,-107,-703.2,65.72
2313,華通,96,198,-102,-2922.2,284.7
0050,元大台灣50,3,103,-100,-808.9,80.56
2441,超豐,0,96,-96,-889.4,92.65
,元大台灣50反1,11,90,-79,-104.9,13.27
6290,良維,7,76,-69,-1534.4,222.37
6788,華景電,2,62,-60,-2174.1,363.26
2344,華邦電,55,105,-50,-483.2,95.07
00878,國泰永續高股息,1,51,-50,-114.9,23.03
2419,仲琦,2,51,-49,-175.6,35.77
2327,國巨*,26,75,-49,-1411.9,287.93
00929,復華台灣科技優息,0,44,-44,-90.0,20.03
2352,佳世達,0,44,-44,-109.2,24.3
3706,神達,0,40,-40,-333.3,82.45
2501,國建,0,40,-40,-93.4,23.35
9105,泰金寶-DR,1,40,-39,-21.1,5.41
,中信優先金融債,0,38,-38,-137.7,36.24
6505,台塑化,22,59,-37,-191.0,51.48
4960,誠美材,33,70,-37,-81.2,22.1
2382,廣達,14,50,-36,-1155.2,320.06
