code,name,weight,shares,price
RIVN,RIVIAN AUTOMOTIVE INC-A,0.96,31547,0.0
SNAP,SNAP INC - A,0.37,30619,0.0
NU,NU HOLDINGS LTD/CAYMAN ISL-A,0.8,29112,0.0
LUMN,LUMEN TECHNOLOGIES INC,0.53,26464,0.0
INTC,INTEL CORP,4.84,18873,0.0
WRBY,WARBY PARKER INC-CLASS A,0.66,10914,0.0
HOOD,ROBINHOOD MARKETS INC - A,1.76,10750,0.0
FIGR,FIGURE TECHNOLOGY SOLUT-CL A,0.91,10562,0.0
ON,ON SEMICONDUCTOR,2.09,8465,0.0
ZM,ZOOM COMMUNICATIONS INC,1.74,7943,0.0
ALGM,ALLEGRO MICROSYSTEMS INC,0.78,7921,0.0
TEM,TEMPUS AI INC,0.72,7359,0.0
NVDA,NVIDIA CORP,3.53,7336,0.0
AMKR,AMKOR TECHNOLOGY INC,1.16,7314,0.0
GFS,GLOBALFOUNDRIES INC,1.15,7180,0.0
LMND,LEMONADE INC,0.8,7053,0.0
TTWO,TAKE-TWO INTERACTIVE SOFTWRE,3.35,6917,0.0
SATS,ECHOSTAR CORP-A,1.94,6821,0.0
GOOG,ALPHABET INC-CL C,5.64,6622,0.0
LRCX,LAM RESEARCH CORP,3.67,5825,0.0
PANW,PALO ALTO NETWORKS INC,2.61,5382,0.0
ENTG,ENTEGRIS INC,1.54,4970,0.0
DOCN,DIGITALOCEAN HOLDINGS INC,1.68,4938,0.0
ORCL,ORACLE CORP,1.92,4737,0.0
SHOP,SHOPIFY INC - CLASS A,0.95,4677,0.0
XYZ,BLOCK INC,0.69,4667,0.0
TWLO,TWILIO INC - A,1.85,4514,0.0
AVGO,BROADCOM INC,3.73,4191,0.0
NET,CLOUDFLARE INC - CLASS A,1.66,4035,0.0
BABA,ALIBABA GROUP HOLDING-SP ADR,1.25,4034,0.0
SNOW,SNOWFLAKE INC-CLASS A,1.21,3710,0.0
TSLA,TESLA INC,3.45,3636,0.0
SYM,SYMBOTIC INC,0.35,3346,0.0
AMD,ADVANCED MICRO DEVICES,2.99,3151,0.0
GLW,CORNING INC,1.17,2646,0.0
TXN,TEXAS INSTRUMENTS INC,1.59,2429,0.0
MXL,MAXLINEAR INC,0.44,2365,0.0
CIEN,CIENA CORP,2.67,2163,0.0
MSFT,MICROSOFT CORP,1.81,2100,0.0
CRCL,CIRCLE INTERNET GROUP INC,0.53,1965,0.0
TSM,TAIWAN SEMICONDUCTOR-SP ADR,1.67,1964,0.0
TTMI,TTM TECHNOLOGIES,0.69,1916,0.0
ZS,ZSCALER INC,0.62,1894,0.0
BE,BLOOM ENERGY CORP- A,1.16,1873,0.0
VICR,VICOR CORP,1.21,1834,0.0
META,META PLATFORMS INC-CLASS A,2.33,1773,0.0
BKNG,BOOKING HOLDINGS INC,0.57,1735,0.0
CRWD,CROWDSTRIKE HOLDINGS INC - A,2.01,1672,0.0
MTSI,MACOM TECHNOLOGY SOLUTIONS H,1.29,1591,0.0
PLTR,PALANTIR TECHNOLOGIES INC-A,0.42,1522,0.0
CDNS,CADENCE DESIGN SYS INC,1.01,1342,0.0
AMZN,AMAZON.COM INC,0.77,1338,0.0
ADI,ANALOG DEVICES INC,1.16,1260,0.0
APP,APPLOVIN CORP-CLASS A,1.03,1062,0.0
MU,MICRON TECHNOLOGY INC,1.72,1001,0.0
ROK,ROCKWELL AUTOMATION INC,0.87,896,0.0
SNPS,SYNOPSYS INC,0.89,824,0.0
ASML,ASML HOLDING NV-NY REG SHS,2.67,793,0.0
LITE,LUMENTUM HOLDINGS INC,1.65,751,0.0
FN,FABRINET,0.92,619,0.0
SNDK,SANDISK CORP-W/I,1.7,550,0.0
