code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
4566,時碩工業,760,24,736,4899.6,66.58
,主動統一升級50,721,63,658,613.4,9.33
0050,元大台灣50,687,48,639,6373.3,99.63
2885,元大金,527,73,454,2878.9,63.39
0056,元大高股息,548,123,425,2120.4,49.9
3576,聯合再生,680,310,370,671.9,18.16
,元大台灣50正2,560,206,354,1137.4,32.11
6182,合晶,332,84,248,3401.0,137.52
,群益臺灣加權正2,312,77,235,245.8,10.45
3685,元創精密,271,40,231,879.6,38.08
00919,群益台灣精選高息,298,80,218,625.2,28.62
6770,力積電,466,252,214,1373.4,64.05
2634,漢翔,570,446,124,804.4,65.04
2303,聯電,304,184,120,1571.6,130.64
2409,友達,214,99,115,299.8,26.1
3481,群創,522,418,104,605.8,57.91
00929,復華台灣科技優息,124,20,104,291.5,28.02
1309,台達化,103,3,100,146.4,14.64
,主動統一台股增長,398,301,97,253.3,26.1
2388,威盛,101,8,93,674.7,72.54
1526,日馳,111,19,92,162.0,17.61
,主動富邦台灣龍耀,104,18,86,65.5,7.58
2601,益航,114,35,79,53.5,6.77
,主動中信台灣收益,76,0,76,66.4,8.74
009816,凱基台灣TOP50,333,265,68,98.1,14.28
,元大台灣50反1,235,441,-206,-220.8,10.76
2104,國際中橡,0,200,-200,-206.1,10.3
1314,中石化,40,237,-197,-163.1,8.3
00882,中信中國高股息,0,154,-154,-230.7,14.98
8064,東捷,3,134,-131,-1378.6,105.64
2377,微星,11,125,-114,-1507.8,132.59
9939,宏全,0,100,-100,-1271.9,127.19
,平衡凱基美國TOP,0,100,-100,-117.1,11.71
8033,雷虎,24,124,-100,-2275.5,227.89
4967,十銓,0,97,-97,-2012.0,207.24
1444,力麗,10,97,-87,-70.7,8.12
2913,農林,0,84,-84,-95.3,11.34
,國泰20年美債,0,80,-80,-227.0,28.06
,群益優選非投等債,0,80,-80,-78.7,9.8
6141,柏承,0,70,-70,-271.3,38.75
3024,憶聲,11,81,-70,-101.9,14.56
8028,昇陽半導體,17,86,-69,-2109.2,305.8
3026,禾伸堂,4,72,-68,-4365.3,636.37
5871,中租-KY,4,66,-62,-753.4,120.09
,兆豐國泰R2,1,63,-62,-76.3,12.3
00904,台新臺灣半導體30,0,61,-61,-228.1,37.4
,主動凱基台灣,153,214,-61,-50.3,8.36
4534,慶騰,7,66,-59,-221.5,37.55
,國泰20年美債正2,0,58,-58,-38.9,6.7
,元大滬深300正2,3,58,-55,-110.5,20.19
