code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2409,友達,475,81,394,892.1,22.64
3481,群創,534,251,283,1390.9,49.13
,主動統一台股增長,188,38,150,474.4,31.48
2324,仁寶,115,21,94,330.3,34.8
009816,凱基台灣TOP50,127,61,66,97.9,14.85
6116,彩晶,117,65,52,74.1,14.1
,主動元大AI新經濟,52,6,46,88.2,19.32
2356,英業達,55,18,37,243.1,64.53
1710,東聯,35,0,35,45.5,13.01
2305,全友,32,0,32,62.8,19.62
2302,麗正,32,0,32,107.7,33.65
6168,宏齊,51,23,28,88.5,31.62
,元大台灣50正2,30,7,23,80.0,34.56
00915,凱基優選高股息30,24,1,23,64.9,28.22
3576,聯合再生,32,12,20,37.1,18.46
,凱基美國非投等債,20,0,20,28.7,14.36
2883,凱基金,20,0,20,43.3,21.64
00918,大華優利高填息30,20,1,19,55.3,27.87
2610,華航,21,2,19,35.5,18.67
,國泰US短期公債,16,0,16,76.6,47.88
2408,南亞科,43,27,16,453.3,292.99
2002,中鋼,53,38,15,29.9,19.78
00935,野村臺灣新科技50,14,0,14,85.0,59.98
2367,燿華,15,2,13,87.0,67.42
5351,鈺創,19,6,13,103.7,82.33
5498,凱崴,7,97,-90,-632.5,70.51
2344,華邦電,21,82,-61,-858.2,140.12
,主動統一升級50,108,166,-58,-62.4,10.65
2449,京元電子,29,87,-58,-1935.7,336.84
6770,力積電,43,96,-53,-381.6,71.13
5512,力麒,0,50,-50,-35.0,7.0
2520,冠德,0,50,-50,-150.2,30.05
5213,亞昕,0,46,-46,-120.3,26.15
00713,元大台灣高息低波,0,40,-40,-224.1,56.02
3062,建漢,3,31,-28,-84.3,30.09
1303,南亞,4,31,-27,-246.3,91.23
1314,中石化,0,25,-25,-17.5,7.01
6548,長科*,2,25,-23,-138.8,60.34
00878,國泰永續高股息,4,26,-22,-64.9,29.57
2646,星宇航空,0,20,-20,-40.4,20.2
2331,精英,0,20,-20,-41.9,20.95
1809,中釉,0,20,-20,-92.9,46.91
2377,微星,4,23,-19,-235.8,125.12
,主動群益科技創新,13,31,-18,-33.9,18.85
,主動統一全球創新,29,44,-15,-34.1,22.02
2530,華建,0,15,-15,-28.7,19.1
,元大台灣50反1,0,14,-14,-15.6,10.71
2481,強茂,2,15,-13,-181.3,139.42
3714,富采,13,25,-12,-90.5,75.39
2312,金寶,15,26,-11,-45.2,40.18
