code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2472,立隆電,84,0,84,1814.4,216.51
00918,大華優利高填息30,78,0,78,279.4,35.77
6116,彩晶,63,5,58,83.3,14.36
00712,復華富時不動產,52,0,52,44.9,8.64
009828,中信台日韓PCB,50,0,50,47.5,9.45
2515,中工,50,2,48,57.7,12.0
2408,南亞科,63,18,45,2296.9,502.31
00915,凱基優選高股息30,45,0,45,146.5,32.55
1314,中石化,52,7,45,38.1,8.48
6182,合晶,44,6,38,412.5,107.26
,主動中信台灣收益,39,4,35,33.6,9.53
6770,力積電,33,2,31,215.6,69.14
,主動野村臺灣高息,30,0,30,34.5,11.5
009816,凱基台灣TOP50,27,0,27,42.4,15.77
2344,華邦電,42,16,26,465.0,175.12
00919,群益台灣精選高息,31,5,26,84.7,32.77
00935,野村臺灣新科技50,21,0,21,122.4,58.29
,群益臺灣加權正2,55,36,19,22.0,11.56
,元大台灣50反1,26,10,16,15.8,9.84
1101,台泥,20,4,16,39.6,24.74
5546,永固-KY,14,0,14,20.6,14.71
00961,FT臺灣永續高息,20,6,14,18.9,13.48
5314,世紀*,15,1,14,43.2,30.84
3450,聯鈞,13,0,13,732.2,561.06
2609,陽明,28,15,13,74.7,57.48
00878,國泰永續高股息,0,300,-300,-1018.2,33.9
,主動統一台股增長,19,172,-153,-454.2,29.65
00927,群益半導體收益,2,130,-128,-469.3,36.67
009815,大華美國MAG7+,0,111,-111,-127.1,11.45
,元大台灣50正2,3,99,-96,-345.7,36.15
00888,永豐台灣ESG,9,100,-91,-306.6,33.69
,國泰臺灣加權反1,0,90,-90,-14.5,1.61
2489,瑞軒,6,61,-55,-224.6,40.83
2409,友達,85,124,-39,-108.7,27.88
6405,悅城,0,20,-20,-82.4,41.17
1326,台化,18,34,-16,-115.3,72.06
3481,群創,44,59,-15,-82.6,53.06
3231,緯創,6,20,-14,-267.2,190.72
1608,華榮,1,12,-11,-40.6,36.95
1536,和大,0,10,-10,-51.3,51.3
3419,譁裕,0,10,-10,-11.8,11.8
6147,頎邦,7,16,-9,-177.1,192.52
6213,聯茂,12,21,-9,-498.0,551.13
2354,鴻準,0,9,-9,-59.9,66.6
2892,第一金,0,8,-8,-29.6,36.95
2208,台船,3,11,-8,-14.7,19.19
,主動統一全球創新,5,12,-7,-10.9,15.64
4763,材料*-KY,7,14,-7,-35.1,50.28
1301,台塑,6,12,-6,-42.1,70.13
,主動元大AI新經濟,0,6,-6,-8.8,14.71
