code,name,weight,shares,price
2303,聯電,5.92,79700000,143.5
2344,華邦電,2.38,31560000,155.0
2337,旺宏,1.29,15350000,155.5
2330,台積電,17.06,14200000,2300.0
3711,日月光投控,3.97,12101000,642.0
5347,世界,0.84,9911000,161.5
3037,欣興,4.81,8960000,1080.0
2327,國巨*,3.4,8760000,701.0
4958,臻鼎-KY,1.4,5492000,532.0
6147,頎邦,0.73,5000000,278.0
2368,金像電,3.21,4700000,1375.0
8046,南電,1.58,3550000,905.0
3017,奇鋐,4.39,3250000,2700.0
2481,強茂,0.19,2510000,147.5
3044,健鼎,0.59,2300000,524.0
2308,台達電,2.51,2010000,2520.0
2345,智邦,2.49,1950000,2620.0
8358,金居,0.49,1700000,553.0
3036,文曄,0.23,1500000,296.0
3189,景碩,0.49,1380000,702.0
2383,台光電,3.57,1350000,5305.0
6488,環球晶,0.64,1310000,927.0
3665,貿聯-KY,1.42,1285000,2115.0
4979,華星光,0.38,1200000,604.0
8996,高力,0.67,1169000,1215.0
8299,群聯,1.49,1163000,2450.0
3533,嘉澤,1.51,1160000,2625.0
2049,上銀,0.21,1010000,409.0
2454,聯發科,2.31,1000000,4640.0
3105,穩懋,0.26,957000,528.0
6274,台燿,0.73,911000,1540.0
3583,辛耘,0.41,900000,876.0
6196,帆宣,0.23,870000,500.0
2360,致茂,1.13,840000,2625.0
6442,光聖,0.82,830000,2040.0
4966,譜瑞-KY,0.35,784000,845.0
3653,健策,1.41,770000,3670.0
6669,緯穎,1.97,760000,5075.0
8210,勤誠,0.47,680000,1395.0
3081,聯亞,0.94,680000,2650.0
6223,旺矽,2.03,655000,5915.0
6805,富世達,0.46,500000,1740.0
2455,全新,0.09,450000,418.5
3443,創意,0.96,400000,5100.0
3529,力旺,0.71,390000,3470.0
7769,鴻勁,0.88,219000,7800.0
6515,穎崴,0.79,165000,9795.0
5274,信驊,1.45,155000,17835.0
1560,中砂,0.03,78000,727.0
2313,華通,0.0,1000,282.0
