code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
009816,凱基台灣TOP50,592,112,480,760.7,15.85
,主動中信台灣收益,266,48,218,216.2,9.91
,主動聯博全球非投,133,0,133,131.9,9.92
,第一金優選非投債,100,0,100,91.4,9.14
4763,材料*-KY,98,13,85,426.2,50.14
00918,大華優利高填息30,83,0,83,293.1,35.07
6770,力積電,165,82,83,603.1,72.26
00919,群益台灣精選高息,131,57,74,238.6,32.12
,主動野村台灣50,70,0,70,164.9,23.55
6919,康霈*,66,9,57,521.0,91.4
2344,華邦電,83,31,52,941.0,177.69
,凱基美國非投等債,50,0,50,72.0,14.39
,群益臺灣加權反1,50,0,50,4.9,0.97
009829,大華韓國KOSPI50,42,0,42,43.9,10.45
,元大台灣50反1,698,657,41,40.2,9.74
2542,興富發,41,0,41,196.4,47.9
1101,台泥,64,27,37,94.0,25.41
2408,南亞科,55,19,36,1962.9,531.35
,群益ESG投等債20+,35,0,35,51.0,14.25
2457,飛宏,31,0,31,71.5,23.05
6901,鑽石投資,29,0,29,45.1,15.55
2486,一詮,29,2,27,724.4,268.3
,主動統一全球創新,36,12,24,39.2,16.16
6505,台塑化,27,5,22,159.3,75.22
,期元大S&P原油反1,41,20,21,25.1,11.93
,主動統一升級50,0,547,-547,-572.3,10.46
,群益臺灣加權正2,5,245,-240,-295.4,12.26
2637,慧洋-KY,2,164,-162,-1567.9,96.78
,主動復華未來50,7,164,-157,-289.2,18.36
,主動統一台股增長,1,111,-110,-334.2,30.37
,主動群益科技創新,0,110,-110,-207.0,18.83
,主動凱基台灣,23,125,-102,-101.8,9.96
0050,元大台灣50,2,98,-96,-1039.2,108.41
2442,新美齊,0,95,-95,-183.8,19.35
,元大台灣50正2,12,89,-77,-287.0,37.02
0052,富邦科技,0,55,-55,-347.9,62.95
00965,元大航太防衛科技,0,50,-50,-128.1,25.62
2354,鴻準,0,48,-48,-317.2,66.21
1326,台化,20,67,-47,-344.6,74.11
00923,群益台ESG低碳50,0,40,-40,-161.1,40.28
3078,僑威,0,40,-40,-192.0,48.0
2882,國泰金,0,40,-40,-434.9,109.0
5608,四維航,1,40,-39,-65.7,16.85
3105,穩懋,10,47,-37,-1733.2,463.06
3037,欣興,34,67,-33,-3031.7,921.27
2312,金寶,23,55,-32,-105.4,32.93
00930,永豐ESG低碳高息,0,32,-32,-77.5,24.21
1314,中石化,21,52,-31,-25.5,8.22
2481,強茂,21,50,-29,-457.3,157.64
1714,和桐,3,30,-27,-49.8,18.45
