code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,575,267,308,333.9,10.84
,主動復華未來50,323,71,252,498.8,19.79
3260,威剛,367,232,135,6137.1,454.13
2409,友達,259,128,131,286.4,21.87
,主動統一全球創新,145,47,98,220.2,22.47
6116,彩晶,151,53,98,138.3,14.11
00896,中信綠能及電動車,82,0,82,232.8,28.39
3466,德晉,73,0,73,251.1,34.4
2312,金寶,151,86,65,243.9,37.39
2610,華航,76,11,65,119.3,18.44
2027,大成鋼,62,0,62,261.8,42.15
1402,遠東新,61,0,61,145.8,23.86
3673,TPK-KY,86,25,61,543.7,89.62
,主動統一台股增長,116,58,58,189.4,32.22
2365,昆盈,70,16,54,206.0,38.51
6259,百徽,53,0,53,142.4,26.87
,群益ESG投等債20+,73,20,53,78.2,14.75
6292,迅德,49,0,49,306.3,62.5
,主動群益美國增長,47,0,47,63.2,13.44
1802,台玻,95,52,43,316.5,72.38
009816,凱基台灣TOP50,56,15,41,63.2,15.26
2371,大同,35,0,35,107.5,30.45
6205,詮欣,34,0,34,275.9,81.13
2408,南亞科,86,53,33,1104.7,329.73
6282,康舒,79,46,33,208.1,62.48
,主動國泰動能高息,318,801,-483,-721.6,14.94
3380,明泰,10,425,-415,-1476.7,35.63
9105,泰金寶-DR,152,362,-210,-183.2,8.73
2377,微星,109,258,-149,-1918.2,128.61
6229,研通,10,110,-100,-267.7,26.77
00919,群益台灣精選高息,73,173,-100,-283.6,28.36
6456,GIS-KY,6,102,-96,-788.6,82.18
2548,華固,0,84,-84,-1025.9,122.13
6546,正基,1,84,-83,-676.1,81.46
6415,矽力*-KY,2,72,-70,-4833.2,684.88
6770,力積電,66,136,-70,-521.1,75.25
,主動群益科技創新,20,89,-69,-133.2,19.36
1303,南亞,82,151,-69,-660.3,96.15
2484,希華,15,83,-68,-360.9,53.15
3257,虹冠電,1,64,-63,-404.3,64.18
1530,亞崴,0,55,-55,-189.8,34.5
5483,中美晶,11,65,-54,-878.0,162.48
8105,凌巨,0,52,-52,-86.1,16.55
2883,凱基金,0,49,-49,-110.7,22.26
,元大台灣50正2,16,65,-49,-177.4,36.01
,元大台灣50反1,20,68,-48,-50.5,10.52
0050,元大台灣50,15,63,-48,-490.9,103.11
00712,復華富時不動產,4,50,-46,-40.2,8.75
,主動野村臺灣高息,16,62,-46,-49.8,10.82
0056,元大高股息,8,51,-43,-213.8,49.58
